tmass_id,source_id,phot_g_mean_mag,bp_rp,parallax,parallax_over_error,ruwe,teff_gspphot,Assoc,assoc_age_myr,v_est,distance_pc
12234012-5616325,6072611417538844288,10.534833,1.2263927,9.046865574090484,764.6966,0.8098019,4884.3955,LCC,15.0,10.736758552171786,110.5355210387918
08382390-5343184,5318077919506923520,7.642356,0.097723484,6.902127148124986,133.23451,2.48451,,IC2391,50.0,7.662237544222261,144.88287140170365
14233787-4357426,6102478413940278272,8.207817,0.75117016,,,,,UCL,16.0,8.308862310978633,
11211745-3446497,5399220743767211264,10.911495,2.0363503,16.714166589138994,925.1388,1.2666737,,TWA,10.0,11.274043716868178,59.82948624251528
06400487-3033034,2894187150051042560,9.709954,0.6812649,5.372804347395263,60.263126,7.0963087,,OCT,35.0,9.798113803723377,186.12254147776667
03315364-2536509,5084963312478488960,6.3719287,0.15008068,14.350136583191789,506.3509,1.0790416,,COL,42.0,6.394304418013815,69.68574788140293
05064946-2135038,2962658549474035712,10.328996,2.7244015,50.52342078142602,781.159,1.9476701,,BPMG,24.0,10.723520993693691,19.79280073544884
05320596-0301159,3216753556349327232,13.912359,3.3117504,25.96241550432987,1059.4431,1.2299465,,THOR,22.0,14.186615943843464,38.5172173148999
04455129+1555496,3309789385567829376,9.196966,0.98980427,5.945596562812351,49.668423,4.684768,,TAU,1.5,9.34657284661906,168.19170110778353
04565654+1600248,3405307396646220416,13.4442625,2.2804003,6.493927549675871,435.1897,1.046489,3674.3904,TAU,1.5,13.834373621485513,153.99001487934873
04333297+1801004,3314244361868724224,6.8871655,0.25738764,6.330149652339072,77.86722,1.8510418,,TAU,1.5,6.917223499320487,157.9741483095091
04095113+2446211,150137251917639680,12.555586,2.1392345,10.597445479624765,501.68106,1.209986,3826.8496,TAU,1.5,12.931538317641897,94.36236326222723
04392090+2545021,148378033312276864,14.922098,3.1200142,,,,,TAU,1.5,15.254327510333379,
04194127+2749484,164422965979775616,13.390513,,7.880548550470309,69.53762,0.96860117,,TAU,1.5,,126.89471977687647
04215563+2755060,152511475478780416,11.905457,2.2613716,7.8111724513932,308.46494,1.3873972,,TAU,1.5,12.293968639047643,128.02175425299183
02172472+2844305,107774198474602368,7.622567,0.79357624,25.230631889461055,1185.2157,0.9191679,5725.089,BPMG,24.0,7.73176787431008,39.63436208736827
12015251-7818413,5788625843446841472,14.954736,3.2740889,9.774033330597941,370.95926,1.2111878,3376.0176,EPSC,4.0,15.241957367438904,102.31190811161511
08361072-7908183,5209009149172296960,15.424252,3.7555237,9.90862607356448,198.073,1.4482702,,ETAC,11.0,15.481424974230446,100.92216545217403
11493184-7851011,5200035927402217088,11.950472,2.1370888,9.94221636942759,498.56744,1.5081141,3869.5955,EPSC,4.0,12.326169916799282,100.58119465947348
12000511-7811346,5836666564476158336,6.5583506,0.38327885,9.380516058296632,219.8818,2.071162,10025.847,EPSC,4.0,6.601441378772435,106.60394308643035
11502829-7704380,5224341834523833856,11.521874,1.4382439,6.8243999132305815,88.06467,6.0057144,,EPSC,4.0,11.771181960534394,146.53303040774074
13551214-5209390,6090072894822497280,5.648656,-0.096907616,8.3223573050501,108.10542,1.043773,11575.265,UCL,16.0,5.667259375152466,120.1582632595201
12080523-5039406,6126517517699891712,4.397392,-0.21219254,9.185742202018675,47.770622,1.4403001,14108.422,LCC,15.0,4.421772734169341,108.86436588436351
04480066-5041255,4784584668571800960,11.137961,1.8256712,17.1941264681166,736.65106,1.5414867,4025.2231,THA,45.0,11.466323639369621,58.15939541065487
12280237-5013503,6127435678627741824,3.8933313,-0.27349353,7.924894436033528,33.787838,2.6181607,16581.127,LCC,15.0,3.922948375684122,126.18464612640416
14244390-4045185,6104170081297638656,6.951097,-0.07116747,5.550476627436707,123.06971,0.91102654,12023.144,UCL,16.0,6.969102557084709,180.16470784812853
11020983-3430355,5401822669314874240,17.693674,4.6881638,16.879368795765526,128.8514,1.0849804,,TWA,10.0,16.824941617354945,59.2439215055759
06400573-3033089,2894187150052094080,10.235989,0.8329935,5.207047686882109,35.80372,10.880875,5800.799,OCT,35.0,10.35297691219902,192.0474057726141
11220530-2446393,3534414594600352896,9.267609,1.62432,20.063360525694897,70.17674,6.6692657,,TWA,10.0,9.556794575529905,49.8420989205329
05430354+0606340,3333228804511967488,13.874988,2.470892,8.907733438383227,488.3548,1.1445675,3530.0435,THOR,22.0,14.275183763581495,112.26200322643491
05192941+1038081,3386885525999518976,13.486043,2.571516,9.671040118897716,539.8066,1.1272424,3576.3743,THOR,22.0,13.88680303881155,103.40149432799352
05350092+1125423,3339935348702249472,15.158929,3.209508,10.393303887522222,253.11684,1.0899898,3275.628,THOR,22.0,15.466559948251765,96.21579536422092
05291899+1209295,3340935388886477696,12.387121,1.9957867,8.09952661059415,214.12767,2.5819392,6001.3345,THOR,22.0,12.743746073903054,123.46400574720056
04550962+1826308,3406664365793560320,9.071105,0.83620167,8.245084628957914,283.3094,1.7078807,5765.7007,TAU,1.5,9.188735369843622,121.28438275671026
04324373+1802563,3314258591096887552,12.400809,1.8820324,6.757941327097031,402.0025,1.1557726,,TAU,1.5,12.73910171404952,147.97405771937414
05064662+2104296,3408923003195121024,15.554517,3.5578632,6.260515481322269,112.878265,1.0952997,,TAU,1.5,15.723658380188747,159.73125583403115
04355415+2254134,145213192171159552,10.513992,1.8700657,5.9786209725822586,100.656044,3.8518095,5541.4478,TAU,1.5,10.850220218077641,167.26265213766922
04330622+2409339,147778284078308096,12.310488,2.39431,,,,,TAU,1.5,12.707977114707317,
04390163+2336029,146764809236423808,14.34845,3.1112623,7.889087955780814,292.7504,1.2128042,3418.1084,TAU,1.5,14.682861269285006,126.75736480631316
04331003+2433433,147831571737487488,11.667231,1.8207903,7.670374875396444,465.5415,1.0466402,4745.583,TAU,1.5,11.994708889550608,130.3717244912772
04294155+2632582,151374202498079872,12.455742,2.0523481,7.4935948412810784,293.52875,1.5009322,,TAU,1.5,12.820530860165269,133.44730015174446
04194127+2749484,164422961683000320,11.850129,2.001954,7.98695148676995,184.86046,1.8028041,,TAU,1.5,12.207676606886746,125.2042161087942
04204982+3009155,165313707837610624,14.522192,2.1206703,,,,,TAU,1.5,14.895906726768015,
02272804+3058405,132363027978672000,11.433685,2.4074955,24.43309203194835,712.43726,1.3322524,,BPMG,24.0,11.831774719095403,40.92809860873993
10425739-6423400,5239828735016184448,2.7347076,0.055695772,7.6371045121724,10.519153,3.9839666,,IC2602,46.0,2.753219013755624,130.93967725676004
10293275-6349156,5251888522138694656,11.245581,1.0555544,6.706307194015651,552.1584,0.8408241,5156.8413,IC2602,46.0,11.409467066871702,149.1133601652406
12443482-6331463,5862876928853591040,10.336382,1.346489,8.933230520806262,90.879074,5.985977,4970.2856,LCC,15.0,10.565286211134879,111.94158682807009
02423301-5739367,4726518501732727936,10.485105,1.5847492,20.109069402954738,1925.4729,1.0008432,4127.9424,THA,45.0,10.76604139432806,49.728805444028374
12145229-5547037,6075548419252913152,9.55911,1.067069,8.760877735875237,675.8709,0.9374622,5338.9062,LCC,15.0,9.725523963569639,114.14381414148306
08392384-5326230,5318113550566048256,5.427765,-0.19622135,6.273831262746321,68.653595,1.4445043,14978.57,IC2391,50.0,5.451033962964211,159.3922370749668
12263176-5127023,6077604196752635648,4.7963705,-0.19625807,7.345165023860567,40.126976,1.4889631,,LCC,15.0,4.8196420152116595,136.1439799856814
13270594-4856180,6082617587508723200,10.389702,1.3940754,10.295172820651931,490.1597,1.3168324,4831.0312,LCC,15.0,10.629226520540449,97.13290077015687
13254783-4814577,6083457996661174784,9.591238,0.8461504,10.243937313650926,683.3052,0.90307003,5499.169,LCC,15.0,9.710867068675611,97.61871528317673
14270556-4714217,6092201450556437632,10.440303,1.0523539,8.342293576406632,545.0034,1.0211357,5242.828,UCL,16.0,10.60348791095104,119.87111108486557
12345629-4538075,6132134299824086144,12.255148,2.3436937,12.219048635606308,75.68062,10.458526,,TWA,10.0,12.649834971443353,81.83943200667849
03190864-3507002,5047124994197379456,10.430687,1.6504755,22.02285498113707,1329.3331,1.0368619,4001.927,THA,45.0,10.725240013135927,45.40737342440461
05184616-2756457,2955015805492793088,20.419329,2.4503345,18.284340714451254,31.16925,1.2119614,,COL,42.0,20.8189851445063,54.69160827929867
05432166-1833268,2967287596507432704,5.72955,-0.03360033,14.14696137890998,311.485,0.98228127,10100.16,COL,42.0,5.747116665832322,70.68655757347163
05340914-1517031,2972231722338351360,8.215601,0.7828908,17.35166839497261,901.89954,1.0133692,5781.276,COL,42.0,8.322724132579408,57.63134571484407
01365516-0647379,2478001486169801216,12.708993,2.8796167,41.69892726044635,935.6814,1.7081861,,BPMG,24.0,13.087542125497173,23.98143227412359
05313290+0556597,3237712515716135936,14.439862,2.9085913,9.932082289147802,424.97205,1.1169757,3535.4348,THOR,22.0,14.814270102234506,100.68382146739167
05235565+1101027,3339253170454118272,15.588217,3.2193947,,,,,THOR,22.0,15.89287031148021,
04381304+2022471,3411215210059904768,12.542508,,5.141524456987225,26.482204,7.371535,,TAU,1.5,,194.494844547714
05344797+2243139,3404440083835128704,15.982951,3.122549,6.034371401433328,100.72614,0.9275921,3363.2185,TAU,1.5,16.31454114820208,165.71734377543828
04141760+2806096,163181342473839744,15.663297,3.2221518,7.428337831485543,162.56607,1.0698967,5906.113,TAU,1.5,15.967110503303948,134.61961783178847
04445445+2717454,154586318344905216,9.379232,1.2042084,4.876107558951258,24.59103,11.987306,5752.5957,TAU,1.5,9.5761744227099,205.08161231272712
04474859+2925112,158249306976130176,12.051329,1.7034035,6.3150082562960925,300.70297,1.545628,5784.701,TAU,1.5,12.356512002438974,158.3529204420272
08443188-7846311,5209135352491538432,11.802918,1.9234753,10.186694953659652,963.4406,1.0269995,4115.7505,ETAC,11.0,12.148167933059874,98.16726666981836
11183572-7935548,5199797749993133440,16.575197,,10.369137556718892,56.4544,2.728363,,EPSC,4.0,,96.44003607146959
12164593-7753333,5788664871812309376,12.901218,2.4342308,9.818513772374777,572.2352,1.1771414,3620.438,EPSC,4.0,13.300355202006665,101.84840834196159
08413703-7903304,5209019731971781248,13.091823,2.5401096,10.11677291781417,941.1445,1.1721324,3515.562,ETAC,11.0,13.492786067283237,98.8457493435624
13050204-6426296,5862028930545927936,6.6337104,-0.0139632225,9.626491955046747,322.0278,0.845932,9995.972,LCC,15.0,6.65124849058591,103.88000163192822
10283121-6344155,5252077672499805440,11.243122,1.0006199,6.671756665793691,536.47,0.81649506,5238.2163,IC2602,46.0,11.395057815737951,149.88556239274013
13121759-5955137,6061917808001384192,4.521811,-0.10347128,5.262521242684302,6.4442863,14.712291,,LCC,15.0,4.540606328879056,190.02298591956293
13300897-5829043,5870290798365685248,7.9710226,0.6322832,9.315109941870134,427.7662,0.9522824,6386.383,LCC,15.0,8.05061054314401,107.35246349644656
12150870-5844559,6071060144089351808,2.7730124,-0.007714033,7.168087771989562,10.032006,4.658477,,LCC,15.0,2.7905698089489626,139.50722030883304
12484818-5635378,6061376298490107520,10.135685,0.9833126,7.715016071550089,559.1999,0.91862154,5209.244,LCC,15.0,10.283897863792221,129.61735798420463
08404910-5337453,5318093243960659456,10.8727,0.8877611,6.718195959610681,787.71045,0.8162093,5395.6436,IC2391,50.0,11.000807022861984,148.8494837024596
13015069-5304581,6080177569354209024,10.975632,1.2362347,8.514719597351373,556.51715,0.95385486,4820.074,LCC,15.0,11.179769828305467,117.44367956768235
12215566-4946125,6126808780897193216,9.788304,1.0030336,8.334291980964338,574.3185,0.8730604,5146.199,LCC,15.0,9.940760968748583,119.98619706197199
04312405+1800215,3314299238667410176,15.983569,4.3686857,6.851265578363237,94.10896,1.0476182,,TAU,1.5,15.51317562971057,145.95843476832485
04270739+2215037,145494460991086976,16.127657,4.0942497,6.210534005068,96.392044,1.02347,,TAU,1.5,15.929374780659728,161.01674979703307
04385859+2336351,146767764173923328,15.657024,3.6538324,7.895900622087726,147.99081,1.1120814,,TAU,1.5,15.775020518625567,126.64799721549606
04355683+2352049,147523605402800256,12.438254,2.4419355,8.37120095180046,78.005325,6.348654,,TAU,1.5,12.837650309344298,119.457172962133
04051233+2632438,162641276107387136,11.041995,1.0569859,8.463258919945417,407.61954,1.13487,5081.5425,TAU,1.5,11.20619530484044,118.15779352363822
04551098+3021595,156907907082740480,11.727107,1.6209869,6.324801957162403,128.96591,2.5263608,5699.071,TAU,1.5,12.015603983921784,158.10771732821908
11474812-7841524,5200085474144432384,12.341031,2.6443548,9.914452985022796,472.03094,1.7129804,,EPSC,4.0,12.739933909649302,100.86285158754028
12020369-7853012,5788534858859490432,11.520108,2.0478315,10.183840445867917,164.1673,4.490089,,EPSC,4.0,11.884270271768715,98.19478273599121
12194369-7403572,5841382846589454080,12.135179,2.0814285,9.919173332125576,975.0135,0.9142643,3828.4844,EPSC,4.0,12.503896320006378,100.81485286291598
13540743-6733449,5850443307764629376,10.7631855,0.99059296,7.419919517403725,558.2964,0.90985644,5867.9995,LCC,15.0,10.912961724330781,134.77235132462812
10225812-6654053,5245074230075552128,4.929765,-0.15740633,7.755250997228998,78.50493,1.0379176,13514.567,LCC,15.0,4.950755597622747,128.9448917072196
12281926-6420274,6053440057962585984,6.0426908,0.031890392,9.453530028933413,161.75548,1.671981,10536.515,LCC,15.0,6.06068417864267,105.78059168790986
12543917-5908480,6057088443681190272,4.571913,-0.19741297,8.77301219088507,86.20609,0.8706139,13580.238,LCC,15.0,4.595261253147478,113.98593530269729
05004714-5715255,4764027962957023104,9.37731,1.9237366,37.21185747681589,2955.677,1.0049267,,BPMG,24.0,9.722602188364869,26.873154628817716
08342051-5250049,5321225477709832448,10.170308,0.7418957,6.602103939029383,353.07013,1.437355,5915.4746,IC2391,50.0,10.269602449693405,151.4668671131246
01280868-5238191,4916062039935185792,8.975354,1.1889458,25.109916035576227,2202.6836,0.87255657,4691.2363,THA,45.0,9.168871684935183,39.824904176628074
12570433-5111555,6081364732673284864,5.1372023,-0.089500904,7.7664831864450585,76.51313,1.1850226,11663.842,LCC,15.0,5.155608567398955,128.75840660355934
13142382-5054018,6080820298315369088,10.072816,1.0730762,7.16288511759475,380.85107,1.177424,5377.815,LCC,15.0,10.240551771001222,139.60854929023256
05005186-4101065,4813691219557127808,9.20098,0.84138393,12.882057683405261,1236.3823,0.8773246,5551.889,COL,42.0,9.319650240534147,77.62734996041864
12153072-3948426,6150861598484393856,10.496087,1.9407644,18.655457409670966,728.685,1.0069135,,TWA,10.0,10.844147223163258,53.603617324419034
03483548-3737190,4856719713756946176,5.34723,0.018267155,18.797577786378042,322.94504,0.96144354,9503.317,THA,45.0,5.365012785656659,53.19834349746198
04464950-2618087,4881312593414911616,7.768681,0.52549934,12.451941118524978,562.8769,1.0425168,6670.065,COL,42.0,7.831060330250437,80.30876394944414
05302546-0256255,3216793104408043520,14.385423,2.6458368,9.538603218112707,520.48627,1.0412897,3427.8083,THOR,22.0,14.784267121323005,104.83715247753626
02461462+0535333,6478258087046528,7.7543483,0.67567396,17.530643239541714,734.9484,0.96500736,6110.9097,THA,45.0,7.841509543649401,57.04297248742266
05231438+0643531,3241048880671509888,14.586676,2.803443,8.517011904631346,317.43414,1.1184883,3399.6338,THOR,22.0,14.974343819557234,117.41207024217309
05174962+0958221,3338707537810168448,15.603051,3.2450762,10.759156537676159,33.172142,2.7081525,,THOR,22.0,15.899723308004033,92.94408873950516
05373000+1329344,3341538436655619840,15.742947,3.5222063,4.3269771859336625,8.327971,3.5508878,,THOR,22.0,15.929593723000364,231.10822105807404
04380007+2327167,146758796282263040,16.854383,3.6641426,8.78732525693705,97.61342,1.1241139,,TAU,1.5,16.96652822224302,113.80027150019988
05310261+2334020,3416562165170279424,15.322274,2.9332323,5.956402239661453,146.04538,0.97075015,3409.3958,TAU,1.5,15.692860560780504,167.88657981178207
04295950+2433078,146366442430208640,16.756235,4.393215,7.588839693531632,63.44768,1.1276284,,TAU,1.5,16.258466589182895,131.77245012203284
04162810+2807358,164666022471759232,12.065443,2.1608067,7.703065628890964,406.00497,1.3780587,6320.483,TAU,1.5,12.443890823655764,129.81844478247984
04173893+2833005,164705368668853120,12.671561,2.3079243,7.56358454615243,230.69049,1.9191893,,TAU,1.5,13.06380470596091,132.21244423170978
04191583+2906269,164832740220756608,11.459502,1.6356115,7.849401596984368,216.80316,2.1982007,5740.463,TAU,1.5,11.751013905614897,127.3982465598634
12005517-7820296,5788625396770225152,15.553098,3.6789742,9.730415864617159,266.25076,1.1671675,,EPSC,4.0,15.65670159919815,102.7705304596809
12074825-7952424,5787486405802316288,13.31996,2.6305141,10.006203040532714,790.43335,1.1791111,3469.6265,EPSC,4.0,13.719367770717222,99.93800804853163
07003046-7941459,5208216951043609216,9.777161,1.1906071,15.7641476589768,1179.4065,1.1201956,4658.5225,CAR,45.0,9.971050686777609,63.43508203759789
06434625-7158356,5265670762922792960,8.994933,0.94032955,18.054229888686002,1250.3463,1.0196066,5399.3267,CAR,45.0,9.134001639647236,55.38868210749146
12371102-6908080,5855593454594292736,2.6997497,0.14557481,,,,,LCC,15.0,2.7218773369740847,
10315410-6348520,5251880516319380480,10.258661,0.776906,6.717100472841088,588.7009,0.87452954,5944.8457,IC2602,46.0,10.364627348241223,148.8737594507108
08430040-5354076,5317884439832479872,10.898059,0.89711,6.455326597068789,491.95224,1.0480139,5751.7275,IC2391,50.0,11.028096055004243,154.9108298337804
14244779-5041333,5899085049326425984,11.610082,1.1042881,6.713623786104857,358.586,0.9232821,5097.306,UCL,16.0,11.784712610829239,148.95085453994213
12345629-4538075,6132134304124539264,12.342914,2.3440542,12.74196066578581,88.90912,7.804871,,TWA,10.0,12.737623369217054,78.48085755633817
05224069-0606238,3209175447332278144,13.3080635,2.7277203,14.179643037985294,20.134542,6.698788,,THOR,22.0,13.70235249471311,70.52363711280594
04373746-0229282,3205094369407459456,9.801462,2.1233788,36.00852069860525,75.68208,22.86412,,BPMG,24.0,10.175508506474687,27.771204720407574
04433761+0002051,3230008650057256960,17.313934,4.9601984,47.615550924611384,330.31268,1.1398231,,BPMG,24.0,16.030454113004833,21.001542155487755
05363692+1300369,3341238918520502912,14.547242,3.1018972,10.150747576966257,259.22937,1.5920783,3330.8777,THOR,22.0,14.883945607250547,98.51491157845035
04063879+2018110,51914888911355776,9.43626,0.7571287,8.511804132170274,469.7574,0.9818568,6105.0986,TAU,1.5,9.538436706273401,117.48390640481381
04500019+2229575,3412878010943270784,11.084748,1.1598463,8.14759039141034,341.04504,1.1416851,4953.9873,TAU,1.5,11.271749859136204,122.7356742251375
08413030-7853064,5209039110864333312,15.150597,3.433957,10.120517031225283,409.60974,0.99837637,,ETAC,11.0,15.377190749264532,98.80918108379792
00172353-6645124,4707563810327288192,11.335466,2.476882,27.156649726132354,1586.4203,0.9501123,,BPMG,24.0,11.735793398978679,36.8233935365642
10410641-6428278,5239869107704799744,6.7030487,-0.05775404,6.574306876554906,247.57263,0.8000931,11419.441,IC2602,46.0,6.720839061081598,152.10728960130683
12363895-6344436,5861423821187455360,9.730499,1.2654867,9.604322844589563,154.6712,4.600312,,LCC,15.0,9.941215958981058,104.11978191292617
09233498-6111359,5299141546145254528,9.746641,1.0414419,10.36997554173831,892.52625,0.97585887,5174.1675,CAR,45.0,9.907439521825701,96.43224287030198
12061352-5702168,6072379626754219648,10.430863,0.9714813,6.832629822818756,536.35767,0.8379152,5174.0366,LCC,15.0,10.576544339935394,146.35653122320866
08410126-5431022,5317797578411509120,10.333169,0.7840872,6.956680950083997,609.20056,0.9264564,5911.809,IC2391,50.0,10.440524019996314,143.74671013019875
13073829-5327350,6067992334818940032,5.685347,-0.066432,10.300074662332987,117.703156,1.3650011,11152.136,LCC,15.0,5.703269169352934,97.08667488178169
08442615-5242323,5318521671232021632,11.290128,0.96101665,6.604097936656759,536.6763,0.84438723,5340.6885,IC2391,50.0,11.433578450096638,151.4211342096234
13581629-4206026,6110381256839901440,3.8089063,-0.28811407,7.100153567583698,25.88806,3.4719524,17454.871,UCL,16.0,3.8400038895675013,140.84202411699624
03483587-3737126,4856719713756945664,4.7488933,-0.03361559,18.809318472511507,84.72333,1.9662082,,THA,45.0,4.766460117327476,53.16513734729036
01220441-3337036,5015973252801591808,10.392829,1.7963276,25.904351319433676,1663.1365,1.138009,,THA,45.0,10.715822009276783,38.60355303511465
00275035-3233238,2315841869173294208,11.916223,2.7957506,28.590687724876755,688.41437,1.8884964,,BPMG,24.0,12.30467251934839,34.97642342929373
11084400-2804504,3532027383058513664,5.421471,0.08493805,18.313902228427466,243.58977,1.1011497,8850.418,TWA,10.0,5.440875239522242,54.60332743546953
11324116-2652090,3485098646237003136,13.326248,3.45792,21.62853815609958,627.0845,1.2988253,,TWA,10.0,13.542464056971266,46.23520983169104
04021648-1521297,5109911781067864064,9.766366,1.2218828,18.28162006613377,1391.7494,1.0411612,,THA,45.0,9.967278021118961,54.69974741748814
05194398+0535021,3237508762467678336,13.79645,2.7553911,10.86965852818207,551.196,1.1670189,3461.8125,THOR,22.0,14.188594222905314,91.99921022424687
04234133+1537549,3312019813623548160,11.096737,1.2289534,9.634913544781261,496.4422,1.1295285,4819.2305,TAU,1.5,11.299238073034923,103.78920322971126
04321456+1820147,3314338163954491136,11.869862,2.1315403,6.084325945163313,16.998747,15.976843,5398.494,TAU,1.5,12.244896623138652,164.35674370715498
04042848+2156046,53092225348322816,9.355324,0.70614433,8.33708610570901,443.16678,0.9857103,6146.547,TAU,1.5,9.447985220730867,119.94598440277917
04311686+2150252,145034968209407232,10.540813,1.0253019,8.02316948286061,475.91223,1.0246074,5143.0386,TAU,1.5,10.698094783352355,124.63902228866496
04215884+2818066,164536250037820160,8.803473,1.0607071,7.873458697336928,414.38297,0.92538327,5768.6514,TAU,1.5,8.968490177148157,127.00898530632212
04141291+2812124,163184366130809984,9.994732,1.7855148,8.326130351269814,63.42773,7.526265,,TAU,1.5,10.315714023889251,120.10381267301328
12013915-7859168,5788345708499360256,8.437283,0.87620306,10.17665564931713,81.68223,7.6801076,5910.917,EPSC,4.0,8.5630162933712,98.26410900196879
08414471-7902531,5209019835050998784,7.371117,0.22044802,10.203935284857053,478.53946,0.9282507,11004.448,ETAC,11.0,7.39815516044979,98.0014055443913
12043891-6819443,5859476753533138944,5.543622,-0.011579514,8.674194614442726,50.47573,3.1161523,,LCC,15.0,5.561165876189998,115.28447820792236
14145714-5705101,5892241070506893312,5.011469,0.005888939,7.604250220410643,57.835827,1.096925,13024.166,UCL,16.0,5.029115282591548,131.50540434820124
12145071-5547235,6075548419252906368,8.3349495,0.63923407,8.735209668066782,516.89343,0.937981,6249.0884,LCC,15.0,8.415729365641003,114.47922122072123
12565824-5435142,6073847509116962944,6.4713573,-0.035541534,8.081085449201089,51.415695,3.5467827,,LCC,15.0,6.488934375855711,123.74575250888628
12220430-4841248,6127110188823860480,10.427336,1.2147799,7.102636485468447,500.1701,0.8675527,5550.5454,LCC,15.0,10.62665183235922,140.79278899405
13544209-4820578,6093930226433316352,10.805892,1.1523056,8.826302265916393,567.4242,1.0104883,5491.814,UCL,16.0,10.991208575353365,113.29772875121162
12450674-4742580,6128156202336951424,10.001239,1.0514421,8.405916268697924,432.1891,1.0349693,5187.4414,LCC,15.0,10.164224207890658,118.96383071573231
04003198-4144544,4842275841819363200,8.234626,0.78896475,19.265381808120626,608.7643,1.4702617,5711.656,THA,45.0,8.342928105071643,51.9065757408704
06190805-0326203,3116883781327753216,7.707249,0.72410536,19.352734989206233,865.9802,0.93026686,5965.4746,COL,42.0,7.803219368791056,51.67228304204747
05304706+0556536,3237714611660197632,4.442832,-0.2046156,10.142818408561459,54.808273,0.9378911,17682.215,THOR,22.0,4.466672642315523,98.59192580593864
05304706+0556536,3237714611659033728,5.8200016,-0.20181465,,,,,THOR,22.0,5.843648383893211,
05243009+0640349,3238048652740273408,15.46591,3.5285215,9.985823794208969,176.37003,1.3296466,3262.054,THOR,22.0,15.649514691460832,100.14196330801724
05264886+0928055,3337724677494561792,14.298198,2.7805643,9.240070290871534,437.712,1.174629,3398.1672,THOR,22.0,14.688117738596928,108.22428493730418
05372061+1335310,3341556922194703232,13.72628,2.5764933,9.326199305540813,456.7851,1.183809,3483.7273,THOR,22.0,14.12697556292068,107.22481551577901
05274313+1446121,3389908598860532096,13.282993,2.7001753,5.448698408274162,10.515595,6.5560946,,THOR,22.0,13.679109643687083,183.53006994871333
04571766+1525094,3392887171563820288,10.597556,1.1842327,7.240608594247483,25.899193,7.9288945,,TAU,1.5,10.790016979726074,138.1099374428939
04523075+1730257,3406444051151221504,11.779671,1.4112558,7.157353657231117,416.07944,1.0771649,4587.774,TAU,1.5,12.023010604640785,139.71644379898623
05023773+2154045,3412219751372660224,16.630363,3.4109583,4.410994304970716,51.104156,1.0152535,,TAU,1.5,16.866595034384506,226.7062550665975
04054057+2248121,53581782899290240,9.61625,0.8253174,,,,,TAU,1.5,9.731706970980907,
05180285+2327127,3415666239289777664,16.37896,2.9053288,9.638106306844872,128.85487,1.0415924,,TAU,1.5,16.753852730765978,103.75482155553851
04390637+2334179,146764465639042176,15.830748,3.990778,7.969471351331882,115.51463,1.2007562,,TAU,1.5,15.719501647393837,125.47883741785168
04244815+2643161,152104381299305728,10.731973,1.8025227,6.226079296801529,308.88324,1.23407,5232.9106,TAU,1.5,11.056110148400958,160.61472273790693
02172527+2844423,107774202769886848,6.904095,0.670002,25.27757747436875,1226.4421,1.0083448,6154.958,BPMG,24.0,6.990248814712073,39.56075304344301
04514737+3047134,159965197946584320,11.702557,1.9548187,6.566945443055821,176.33223,2.2122395,6010.5073,TAU,1.5,12.052860272449745,152.27779927080775
21212873-6655063,6400160947954197888,9.993517,1.8373384,31.70305479425217,55.046364,48.12634,,BPMG,24.0,10.32397708697951,31.54270168883858
15385757-5742273,5882581895219921024,7.67712,0.99661064,25.828989374686707,128.63245,8.613702,5042.7114,BPMG,24.0,7.828191582606536,38.71618767167229
15484204-4335207,5989438654307412864,11.368527,1.0967875,5.555082031645161,258.50735,0.9926024,5169.179,UCL,16.0,11.541497269739342,180.01534348248785
15081213-4035022,6005290206037557760,5.7437825,-0.12806606,9.492179145864233,120.83126,1.0086058,14132.562,UCL,16.0,5.763440946015692,105.34988695780174
18564050-3720354,6730764715540788352,5.3207335,-0.18290472,6.8427348917625075,35.62835,1.8434526,14164.904,CRA,4.5,5.343153678718887,146.1403979282948
15594951-3628279,6010706473346764416,10.796873,1.5115585,11.53260567752213,646.63544,1.1022855,4626.5776,UCL,16.0,11.062195101116464,86.7106730224091
15351610-2544030,6237729751586459392,7.3063383,0.063399315,7.320826287413469,232.93251,0.9315315,9900.034,USCO,10.0,7.3250577162087955,136.59660272492428
16274522-2503328,6049047921261602560,15.74081,3.209611,7.297966185743212,150.17033,0.9561577,,ROPH,1.0,16.04841072314657,137.0244770321804
16281228-2450445,6049077642435210496,15.481057,3.899479,7.004711196234062,83.22138,1.4213642,,ROPH,1.0,15.439915199355038,142.76106066123458
16271836-2454537,6049064551374989312,14.799796,2.8067951,7.474452307000614,188.39105,1.1241474,3408.0688,ROPH,1.0,15.1871157405672,133.78906693449557
16271304-2452063,6049065268633702528,20.895973,1.7668686,-0.1912561036610531,-0.08298085,1.2488531,,ROPH,1.0,21.21344792148162,-5228.5913017041
16263416-2423282,6049161961233192576,14.111627,4.2168016,6.823873220764253,48.436825,2.7480764,,ROPH,1.0,13.799429999851675,146.5443403838624
15535391-2431592,6236561176888587392,5.3396754,0.017100334,7.278190242612414,68.45952,1.5082054,12359.461,USCO,10.0,5.357443152853865,137.39679325022186
16264429-2443141,6049117843329171968,14.861702,3.5122776,7.305475275466216,192.50781,1.0344052,3531.2954,ROPH,1.0,15.05308202906905,136.8836334794361
