# primary diameter: 35.0 cm
# duty-cycle efficiency: 0.6
# instrumental resolution = lambda/FWHM = 3000.0
#
# SNR stats are per HWHM! resolving element
# Number of transits (for stats): 1
# total in-transit time (for stats): 2.5 h
#
# Wavelength ranges per band (angstrom)
# NUV  0.2397 0.3252
# VIS  0.45 0.82
# NIR  0.9 1.6
#
target,teff,r_star,m_star,ra,dec,V_mag,transit_dur,NUV_min_flux,NUV_median_flux,NUV_max_flux,NUV_min_snr,NUV_median_snr,NUV_max_snr,NUV_transit_uncert,VIS_min_flux,VIS_median_flux,VIS_max_flux,VIS_min_snr,VIS_median_snr,VIS_max_snr,VIS_transit_uncert,NIR_min_flux,NIR_median_flux,NIR_max_flux,NIR_snr,NIR_transit_uncert
#name,  K,  R_sun,  M_sun,  deg,  deg,  ,  h, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ppm
Gaia DR3 659413342638252032,6185.20263671875,nan,nan,130.19856062131015,18.22689913837372,11.566487118736353,2.5,0.07734299408623156,3.391404192555533,26.67700307350698,0.2890562455893859,7.9457895329196315,53.001591972286086,177982.76137493554,37.48540384883124,97.94881377878096,109.08146454444244,84.81785912141468,146.88100039330385,170.9056875067218,9628.29473237689,68.10583741674292,99.4812414611635,108.67220568108587,8426.121566934826,167.8368334872653
Gaia DR3 659770993154933120,5538.19970703125,nan,nan,129.47957478074215,19.28299720373809,11.583065258787254,2.5,0.04184440651217871,1.3030599421645455,20.586562087964683,0.1305371003172334,3.172693512380963,43.0809338097123,445745.4074446012,28.753530351437302,102.6020961129955,123.8205070496474,77.80665716852054,152.6926593608038,175.97529399416666,9261.83071467366,85.73108951691367,123.61053636179408,127.13369523134263,9853.803874669804,143.51955654490686
Gaia DR3 661320960954104448,5701.58984375,nan,nan,130.17792932151394,20.01434926864948,11.584089471503535,2.5,0.0567879527614767,1.9452599476103623,22.2245457881571,0.1874664563415153,4.726908103982424,46.05300169328792,299183.6378586711,31.423849980948248,99.71583004536286,116.58692602911236,80.68303969111167,149.76429307012003,173.1074007655442,9442.928840928436,75.95703458729673,111.79438395736081,117.76069446205177,9180.948689720006,154.03784621480384
Gaia DR3 664709861948416128,4669.12744140625,nan,nan,129.37978954799303,20.92924274548027,11.597674557739,2.5,0.00022591254081825296,0.04604973284676388,3.133107184128749,0.0008012158093033593,0.1042930634927203,8.062994447609011,13559996.369958084,13.750086395820913,131.48722442666013,295.15471532035764,38.16003465246031,189.47041356945712,230.9864131134349,7464.033754561183,273.49226118414936,422.9057816088623,572.2711646711525,22213.230241866597,63.6653718065571
Gaia DR3 664366779961036288,5495.28515625,nan,nan,129.1903416279573,20.123888269554776,11.605137035438284,2.5,0.04100234559995041,1.2768376597845126,20.172285946985344,0.12791219195006887,3.1099913867877786,42.3822115489319,454732.3083855213,28.17490524916781,100.53737057735431,121.32879028725405,76.77955273452665,150.95376438769915,174.0159433773861,9368.521335717918,84.00586969753523,121.12304496961607,124.57530513085686,9709.79841983905,145.64808672892485
Gaia DR3 661134868609360384,6570.599609375,nan,nan,131.12391439689355,19.46756088407948,11.606425447825035,2.5,0.16478316503957438,5.9939744978030784,25.462792076819298,0.47675148674324885,13.635723911471477,52.34842547632403,103713.86011881218,31.59907433370579,89.5787939564724,94.06314572474902,76.77494948712642,139.38944415910805,163.08442143982228,10145.772306537225,51.407237994786406,78.91673322602045,91.24065747959335,7057.6463848454,200.38033719141544
Gaia DR3 661020416321089152,4877.68603515625,nan,nan,131.06873516582726,19.136825166843437,11.613928146992029,2.5,0.04067169361287479,1.2665409583835754,20.00961216979938,0.12688144729760134,3.0853576435858043,42.10650268173984,458362.92765382474,27.947696579273675,99.72661497617233,120.35036807723274,76.37330854376475,150.26573386192612,173.24071557553617,9411.417533637883,83.32842777719938,120.14628193535931,123.57070230681455,9652.89185862961,146.50672390044434
Gaia DR3 661273402778992256,6460.171875,nan,nan,129.63061854410185,19.393566008610954,11.616286440655385,2.5,0.07387563920485195,3.239364540862218,25.481049413833876,0.27611856362345016,7.604761963689759,51.153314479556265,185964.21151976887,35.804900015855516,93.55768176231744,104.19124594061495,82.36076961930125,143.10270058589978,166.61884178848305,9882.50785333146,65.0525924446889,95.02140935534288,103.80033451433879,8140.34103997137,173.72903118295756
Gaia DR3 664615853704267776,5954.60888671875,nan,nan,128.88583038133115,20.649840330692264,11.616659888656669,2.5,0.07385023343359297,3.2382505260741845,25.47228650200239,0.2760237602584907,7.602258284087929,51.13965017990601,186025.45579556873,35.792586740335395,93.52550735289158,104.15541465725755,82.3425488197812,143.07466989467764,166.58704010440428,9884.443999864883,65.03022091191784,94.98873157120765,103.76463766509778,8138.226905131761,173.77416221724266
Gaia DR3 662854985831934848,5533.41650390625,nan,nan,128.80117355500164,19.850100537958692,11.624229111222432,2.5,0.040287644070100874,1.2545814250383087,19.820667925725356,0.12568423027697206,3.0567368942697923,41.785309322906876,462654.65798649617,27.68379559213955,98.78492906437971,119.21393878877787,75.89934817948614,149.46282475601717,172.33607166892145,9461.975341906287,82.54158460089818,119.01177976580483,122.40386445214105,9586.536863459003,147.52079739698829
Gaia DR3 660951044009410944,6362.09033203125,nan,nan,131.3493604694227,18.86744399413703,11.63055688031069,2.5,0.07291100352128625,3.197066339969118,25.148329050479376,0.2725188859168381,7.5096488845429565,50.633226092786366,188319.53186039874,35.33737534096204,92.33604660259505,102.83076236536236,81.66665943354091,142.03475054541914,165.40723777772976,9956.813786361849,64.20316423457764,93.7806614829259,102.4449552889769,8059.858794630682,175.46381374760765
Gaia DR3 661401225301656192,5507.6103515625,nan,nan,130.39079214876287,19.969028435862658,11.642764159590527,2.5,0.039605714474326134,1.2333457279954574,19.48517300219355,0.12355837528930022,3.005893567243131,41.212422745933466,470480.25179086684,27.21520528428214,97.11284402936762,117.19606172087359,75.05209069526958,148.02699861464663,170.71837207972382,9553.754217868502,81.14444285382665,116.99732454655913,120.33199304506958,9468.021401086276,149.36738125780334
Gaia DR3 664401960036152960,5404.25244140625,nan,nan,129.53351253891256,20.439479437882824,11.653256157678298,2.5,0.0392248284608425,1.2214847088516727,19.297785147553146,0.12237097386800216,2.977482364176989,40.89099841847443,474969.58483715495,26.95347812736926,96.17891506201164,116.06899353545349,74.57564693750902,147.2192668770064,169.80835783743711,9606.171748936862,80.36408113670677,115.872167605793,119.17476677775434,9401.434044738971,150.42530274032896
Gaia DR3 661237737369661952,5849.61474609375,nan,nan,130.27712368659382,19.370052686384767,11.65892002160199,2.5,0.0550491277463158,2.1928014027892746,21.440473161529866,0.17520193824687738,5.297825766683097,45.353828375734395,266942.2560603605,31.96495623830176,92.10871570188897,106.29070597027389,81.5048632241866,142.96650358617748,165.47659042900236,9891.922421678546,70.05946382298254,100.36599352168193,107.00720388489596,8480.750759419128,166.7557038865223
Gaia DR3 664408217805239552,5753.8779296875,nan,nan,129.270454033781,20.453820190185848,11.660249033169013,2.5,0.05498178526605975,2.1901189136887513,21.414244687080384,0.17498783079655125,5.291539964844633,45.30968703643544,267259.355833783,31.925852995026354,91.99603763372505,106.1606788461169,81.44052030165524,142.8668469937547,165.36408789963755,9898.822519929457,69.97375895803007,100.24321419321988,106.87630025735655,8472.985115658219,166.90853849838643
Gaia DR3 661319174247718016,7344.52490234375,nan,nan,130.16025731680617,19.904119071119855,11.672761889692264,2.5,0.1842952335656158,8.031443070635012,24.245385429139347,0.4324479109684692,18.059209361788568,49.58059339587364,78309.82708276398,26.781968037070925,79.01930288729204,82.99386871010176,68.25468546383469,131.59942662926343,154.75648995590674,10746.350486443685,38.00107005419839,62.327476012382704,76.24377299969233,5859.527595310545,241.35282910945048
Gaia DR3 659471273157040768,6099.4169921875,nan,nan,130.27074537961005,18.47967229018352,11.689807371343065,2.5,0.0690387436092923,3.0272720534231454,23.81271629338196,0.25806745773871836,7.126796188756478,48.51874305390191,198436.08894052784,33.460628412249946,87.432134237888,97.36948190567264,78.8316880005156,137.66970057499077,160.45539462001673,10272.511354833314,60.793372473638044,88.80002648351059,97.00416481301392,7732.337310169276,182.8959997015618
Gaia DR3 662858662323959808,5557.58251953125,nan,nan,128.56474750520735,19.769558827509364,11.7003514619322,2.5,0.03755977061613044,1.1696338078668624,18.47861194001246,0.11718000867515249,2.853171324801097,39.473501323073364,495663.7374279248,25.809327803217975,92.09620869199485,111.1419716516747,72.46493084239873,143.63795709170827,165.7738094815016,9845.68139931261,76.95269990241198,110.95350080146471,114.11590768004989,9106.962939195173,155.2892629316087
Gaia DR3 661325908755275648,5491.75341796875,nan,nan,130.7946912759219,19.52623218061991,11.730620171529946,2.5,0.0365271213514672,1.1374764897627883,17.970570364709122,0.11396047433763003,2.7759846413179683,38.58404340154666,509445.74452028016,25.09973924769044,89.56416228638615,108.08629070856385,71.13221250355869,141.37400729779463,163.2235479187282,10003.349196957764,74.83700143928162,107.90300158022512,110.9784628496075,8921.486188304516,158.51771022489913
Gaia DR3 662761767861907584,6027.755859375,nan,nan,128.72063388249535,19.271178108532037,11.748865894635836,2.5,0.06538369650420078,2.8670023066588155,22.552024177588923,0.24442442872924827,6.7638688722642915,46.48210615583758,209083.52735402292,31.68915682080753,82.80330479471783,92.21454969865475,76.08014049055575,133.42744935783443,155.64334726218928,10599.12011493501,57.574851561293194,84.09877812986991,91.86857321262002,7416.382686609342,190.68778164947315
Gaia DR3 661280687043519616,5869.6201171875,nan,nan,129.48653964050345,19.550060521137095,11.750201409594462,2.5,0.050610180564650185,2.015982441157038,19.71159694113744,0.1610876799456352,4.882510920887438,42.402014893424194,289648.82727104065,29.38742670758962,84.68142773729261,97.71983756563195,77.17356122041001,136.25168743548244,157.89685692642786,10379.420534096138,64.4101416226531,92.27287084531115,98.37855988000402,7960.10919223434,177.66258329128982
Gaia DR3 662735169127470208,7708.1220703125,nan,nan,128.78560901549707,18.94620982889924,11.754211675805749,2.5,0.17097562058163032,7.450984686909732,22.493092956264732,0.40126692411204556,16.870671431530415,46.74079678722018,83826.7503526862,24.846348529709942,73.308322129082,76.9956332165686,64.86812254293456,125.98577391706358,148.3475603155031,11225.184545868424,35.25460973449061,57.82286760395089,70.73338876920069,5513.595696166825,256.49569542363946
Gaia DR3 660920841799378688,6443.7763671875,nan,nan,130.6053942481854,18.37268517946811,11.761828373258965,2.5,0.06460772944229919,2.832977014800008,22.284379047737737,0.24152773060081484,6.686624168958679,46.04444195364115,211498.88593085582,31.313073129809716,81.8206035928491,91.1201567992009,75.48599638623305,132.5105837001092,154.6033857728402,10672.457421013758,56.89155907717115,83.10070238218323,90.77828632692355,7348.420084289313,192.45137677915807
Gaia DR3 661458365546507776,5066.72314453125,nan,nan,130.82415376641725,20.51034659539519,11.763399421992029,2.5,0.035440818824496484,1.1036483768570482,17.436132520279735,0.1105735316745292,2.6947126617178974,37.6395944212984,524810.5233867586,24.353282665231696,86.90055857993616,104.87184603339135,69.70978006585082,138.95511028956005,160.49890463642666,10177.485084399575,72.61137782683845,104.69400785316769,107.67800608837376,8723.929357726658,162.10740646593462
Gaia DR3 661271238116475648,5453.17919921875,nan,nan,129.96164928784802,19.550519849786287,11.764931999691068,2.5,0.03539082740719817,1.1020916141075394,17.41153780137083,0.11041766203477019,2.6909706906510222,37.59591108295987,525540.3068068931,24.31893088791159,86.7779800890458,104.72391795520946,69.6438013201069,138.8428434678312,160.37245118431747,10185.714488775631,72.50895508916066,104.5463306264891,107.52611975180602,8714.776222294613,162.27766798591767
Gaia DR3 662841379375655936,5452.6669921875,nan,nan,128.82402548339843,19.63613426854644,11.769570924864896,2.5,0.03523993884893049,1.0973928538096165,17.337303825266115,0.10994720064521694,2.6796753508215456,37.463943656929196,527755.5588737717,24.215247287128015,86.40800274564087,104.27742822456274,69.4443771781579,138.50347352390187,159.9901986139377,10210.67216865894,72.19981363934325,104.10059803824227,107.06768285235768,8687.116109246339,162.79436634533332
Gaia DR3 661769694839047168,6019.3037109375,nan,nan,131.23141243921663,20.356791512666113,11.776368925773449,2.5,0.0637482485958621,2.7952897364567617,21.987928497136366,0.23831915922007244,6.600985812455834,45.55746078371693,214242.78169247427,30.896513271872124,80.73213875684556,89.90797939923208,74.82367133115741,131.4881248209087,153.44367313143857,10755.44703599129,56.134726949299505,81.99520830833963,89.57065685218629,7272.771449678633,194.45318365333563
Gaia DR3 662800216409084928,6396.4072265625,nan,nan,128.88588275308402,19.62872810110932,11.778101828977128,2.5,0.06364658353905239,2.7908318368890717,21.952862372983514,0.23793962027201834,6.590850362638458,45.499702364959454,214572.245546621,30.84723982756276,80.60338796519451,89.76459507049204,74.74502907192709,131.36669425371036,153.30594308574229,10765.388977831812,56.04520385917542,81.86444318624757,89.42781048200456,7263.797178270531,194.69342654606052
Gaia DR3 659758967246506880,5395.64990234375,nan,nan,129.4874782822385,19.23615948220589,11.779376898613643,2.5,0.034923097514490964,1.0875262244236805,17.181424596782506,0.10895930009384078,2.6559521457750224,37.186252184649184,532469.5193107176,23.99752865551723,85.63111073644787,103.33987269552993,69.02423525619966,137.78830907531525,159.1846757749915,10263.66875291346,71.55066707306112,103.16463238461881,106.10504021964154,8628.870706106145,163.89323823943025
Gaia DR3 664565791565519104,5994.69287109375,nan,nan,128.6979452903605,20.245824899662633,11.779979816664731,2.5,0.06353658979793896,2.786008733786145,21.914923534380012,0.2375289865343939,6.579883257670122,45.437175085886096,214929.88659404506,30.793929765608304,80.46408955048435,89.6094642986215,74.6598726587068,131.2351986334982,153.15679724849727,10776.175729520424,55.94834678843961,81.72296542154245,89.27326173975412,7254.081468986263,194.9541879863568
Gaia DR3 659698975143421952,6212.7783203125,nan,nan,129.7941152317969,18.93041535325447,11.788710509627212,2.5,0.06302772392239744,2.7636955316125147,21.73940645379364,0.23562923909642775,6.529127943379226,45.14740018085985,216600.68153621638,30.54730053855386,79.81965097565723,88.89178022630757,74.26493916035596,130.62526474441043,152.46499768167303,10826.493367421945,55.50025530974769,81.0684444835548,88.55827032076044,7209.048799914393,196.1720057145249
Gaia DR3 661423623554225280,6112.44970703125,nan,nan,130.37471910065236,20.187302524701952,11.799547930560111,2.5,0.06240173367846561,2.7362465562676723,21.523491051776283,0.23329217353467266,6.466649725796238,44.78978521456294,218693.39183961495,30.243905287614258,79.02688360797747,88.00890863069175,73.77689031307487,129.87131273718543,151.60985775326637,10889.345249285141,54.94902775150041,80.26327412074879,87.67871113965262,7153.458749764428,197.69647269157275
Gaia DR3 664291910091744000,6717.61279296875,nan,nan,129.55499165955572,19.775454980419404,11.801619821165978,2.5,0.13766866179627044,5.007686602908408,21.272977187751703,0.39848666016927453,11.533076649686127,45.46584229482621,122622.40209871346,26.399555297274485,74.83891140426685,78.58537850734815,68.1313559740624,125.6311056832196,147.42228282673656,11256.874280315993,42.948353733131526,65.9312561082943,76.22732099854278,6123.980850257012,230.93043511292876
Gaia DR3 662780115962242688,6242.162109375,nan,nan,129.24326168618873,19.45025417333817,11.805729041492285,2.5,0.06204748907912214,2.7207133249311126,21.401305657001902,0.2319696119907795,6.431273719229263,44.58685007838203,219896.34155123122,30.072215504660523,78.57826070808629,87.50929622028697,73.49961196020845,129.4428587093897,151.12390452657016,10925.388827730741,54.63709096428802,79.8076324308976,87.18097320726348,7121.9059126008915,198.572345623228
Gaia DR3 664600804138934400,5337.47900390625,nan,nan,129.16661289119094,20.60972628089803,11.817833456723378,2.5,0.03370777865104305,1.0496804653386518,16.58351344629784,0.10516987081882272,2.564895429704592,36.1137062734903,551372.7951614679,23.16241804601072,82.65116017127193,99.74365971410495,67.39492220168354,135.012370463488,156.05812108151235,10474.696189084003,69.06071395964985,99.57451774127503,102.41259979873321,8403.364513219423,168.2913504642552
Gaia DR3 661307487638522880,5870.20654296875,nan,nan,130.28856533061048,19.90726132437427,11.821228342639738,2.5,0.047405323384905274,1.8883216478403948,18.46337272466099,0.15089593168888096,4.581414716054704,40.21533265586513,308684.9041230104,27.526486785477775,79.31903071268147,91.53179161259165,73.92477388522661,131.2051153094542,152.20095268261232,10778.64654161995,60.3314107719687,86.42975056150755,92.14880075947212,7572.582487635233,186.75446120029338
Gaia DR3 659494294181701248,5755.2490234375,nan,nan,130.11183732069452,18.743837815962333,11.827708319105092,2.5,0.04712323781432783,1.8770851821561554,18.353506349791406,0.1499988145984807,4.55486248226871,40.02053666018805,310484.3599292807,27.362690313342622,78.84704249619861,90.98713131245258,73.63357488662997,130.75228447803343,151.6898790877296,10815.975935094924,59.97240846555746,85.91544997749823,91.60046894388245,7537.980659078577,187.61172604891837
Gaia DR3 659729108634439936,5681.40283203125,nan,nan,128.79057155921743,18.7883641756128,11.835132815704611,2.5,0.04506494804601633,1.5436907691190007,17.636628062581472,0.1488006356959288,3.772180135000311,38.214776666968504,374906.15817926166,24.936876536917435,79.13102131422599,92.51933744494572,69.2783531602179,131.21773616759262,152.17572521147116,10777.609823772964,60.276865971616026,88.71614241907496,93.45079932860689,7720.291212200278,183.18137535255556
Gaia DR3 664577302076489088,6179.48046875,nan,nan,128.76470284702043,20.445879307673,11.835626361847348,2.5,0.06036223101771018,2.646816634965396,20.820029550289316,0.22567747076413477,6.26278088304237,43.61578160558885,225812.39688623598,29.255430742603167,76.44401403226726,85.13247567375903,72.169466598312,127.38638372066026,148.79147849869264,11101.76394891827,53.15310507918237,77.6399950629315,84.81307016912558,6970.848297511461,202.8753893379029
Gaia DR3 661319998881439232,5826.43017578125,nan,nan,130.13282340421316,19.920450110685085,11.855066399130406,2.5,0.045950674528490415,1.8303778404905,17.896817702951314,0.14626960891551338,4.444403530077919,39.20667099966356,318200.9808070469,26.68182695268855,76.88509863333877,88.72310671208416,72.41362372223438,128.8542267521729,149.54772461726387,10975.298195635223,58.48012042272318,83.77762356737865,89.3211827184264,7393.267235355717,191.2839773476756
Gaia DR3 659727356287278464,5867.96435546875,nan,nan,128.98956244472757,18.81127112519132,11.859404204806264,2.5,0.045767455577886855,1.8230795818559118,17.825457789471805,0.14568688690473736,4.427130989076322,39.07889111590073,319442.4483627391,26.57543860508276,76.57853497060256,88.36934140454775,72.22159385043726,128.55531080495277,149.21037092549076,11000.81788545301,58.24694285993509,83.44357736606425,88.96503270469388,7370.525133419009,191.87419305591266
Gaia DR3 664281121133322752,5332.81591796875,nan,nan,129.40872440887466,19.51860700957463,11.85961161335876,2.5,0.032435371067977545,1.0100569292486727,15.957515854424917,0.10120225528838335,2.469457795417182,34.977945290170155,572681.8109617389,22.28807872306143,79.53122859583912,95.97851724367385,65.65777501036374,132.0479356371693,152.71943589977738,10709.849840128949,66.45379710986634,95.81576007392074,98.5467096748425,8163.603653070101,173.2339812750769
Gaia DR3 661767293953914240,5287.6103515625,nan,nan,131.28045582156096,20.394917633226036,11.85963274049554,2.5,0.03243473992032787,1.0100372749319209,15.95720534314373,0.10120028720081893,2.469410429500031,34.97737860522929,572692.795607664,22.287645027745523,79.5296810276643,95.9766496339138,65.65690513530978,132.0464498805715,152.71776260986286,10709.970344921585,66.45250401049744,95.81389563119104,98.54479209159473,8163.483771527411,173.23652523271835
Gaia DR3 664506173122311936,5290.06396484375,nan,nan,129.8396083720857,20.758072566872393,11.867417057765792,2.5,0.03220302676295224,1.0028215880906992,15.843207375469763,0.10047774038892072,2.4520192196957504,34.769106841735365,576754.6808008187,22.128422520873826,78.96152251795331,95.29099429720888,65.33698730933895,131.4999334293411,152.10226678562168,10754.48120384787,65.97776860156209,95.12940300594735,97.84078999462842,8119.406741519712,174.1769574298228
Gaia DR3 664482022522903808,5506.658203125,nan,nan,130.29591842889354,20.832660999982096,11.872354511971908,2.5,0.03205691393816066,0.998271547000572,15.771322959125026,0.10002211634613592,2.441050923085001,34.637544447647834,579346.1942964351,22.028020582058996,78.60325522867431,94.85863629383073,65.1346768548989,131.1542291062046,151.71293122343351,10782.828521891652,65.67841170524358,94.69777818085711,97.39686295909891,8091.545958153515,174.77668293387754
Gaia DR3 661389817868535168,6074.08837890625,nan,nan,131.27817722670437,20.24398358316541,11.878583684477936,2.5,0.05802061850177782,2.544139532821929,20.01236487396654,0.2169339694812385,6.02812142975479,42.25071976178017,234602.69983821845,28.12053427454894,73.47854610624665,81.82995906380314,70.28998477988742,124.47722890774463,145.49201482695818,11361.223050853976,51.09115385545167,74.62813183138616,81.52294415366393,6758.291585728672,209.2560737331099
Gaia DR3 661288903318257536,6354.40771484375,nan,nan,129.74121110793823,19.69976703572255,11.911081407035535,2.5,0.05630970667695153,2.469117953888232,19.422240318424993,0.2105449160229838,5.85626419943911,41.24139659591276,241487.3226704053,27.291316043976583,71.31181095845831,79.41695747570353,68.89271282825452,122.31166251507757,143.03591918174905,11562.37707257689,49.5845780633885,72.42749770317361,79.11899582031614,6600.965294124586,214.24344764119033
Gaia DR3 659492851072694272,6635.94091796875,nan,nan,129.92322608165523,18.666983875729485,11.927577662625794,2.5,0.12258912756825195,4.4591697469554115,18.9428420397158,0.35492915076261394,10.341711149377709,41.42643604388129,136748.50727755943,23.507880514390084,66.64143267974526,69.97753058058458,62.955521792460445,117.3435602273808,137.98878510054504,12051.906040968273,38.24400663114389,58.70947723568083,67.8777628557555,5576.606358046408,253.59752357857317
Gaia DR3 661295324291154816,5370.43603515625,nan,nan,130.04016945681187,19.62135923807859,11.937418967745348,2.5,0.030192281287976304,0.9402057667486717,14.853963172624198,0.09420741305823034,2.3009547266646964,32.94263170793189,614620.3338920277,20.746731732000807,74.03119328930943,89.34105869023972,62.5124172559437,126.66614307401282,146.65853468938909,11164.890064954061,61.858140324346145,89.189557101418,91.73164605614312,7731.346377294909,182.91944162873077
Gaia DR3 664337677262607488,5210.9228515625,nan,nan,129.63453345226074,20.131132021019372,11.945544943582751,2.5,0.029967156688034298,0.9331952515417019,14.743206635716795,0.09350535369803477,2.2840248625283666,32.73596039524848,619176.0805999244,20.592036575423453,73.47918986123052,88.67489935288465,62.190587577711895,126.11434023685509,146.0371167122775,11213.741115538991,61.39690359430743,88.52452741485841,91.0476616323283,7687.260020924422,183.96848272644104
Gaia DR3 661342775089833216,4464.04736328125,nan,nan,130.93417269762415,19.891942947598633,11.94961581384915,2.5,0.000163366813308657,0.03330048912575893,2.2656809337439747,0.0005793934390312308,0.07543145501117847,5.9049339379366526,18748326.704867586,9.943262950643973,95.08391507430694,213.4387276609957,29.52166110522454,158.46053633183502,194.09166832030428,8924.705135489163,197.7737004435631,305.8208704174095,413.8332302498108,18243.548129394283,77.51855901837936
Gaia DR3 661392257409969280,4570.36328125,nan,nan,131.06640879108204,20.26358421315596,11.95118819759694,2.5,0.00016313039362866904,0.03325229763066208,2.2624021064811917,0.0005785549606184754,0.07532234104747512,5.896674123047937,18775486.03384123,9.928873350962029,94.94631240998007,213.12984536924588,29.486992442946704,158.33226114051755,193.9391846244566,8931.935615559747,197.48748812159934,305.3782953873078,413.23434288779094,18227.135246135786,77.58836170774084
Gaia DR3 661183968675461888,6477.29248046875,nan,nan,131.4083698282793,20.0221052709822,11.96677468684354,2.5,0.05349410836563183,2.3456571022574333,18.45108933452213,0.20002959221319588,5.572700233003907,39.55770826606378,253775.28006934942,25.926695485607283,67.74607733346022,75.44595026301162,66.5467078253101,118.66972902641437,138.90533890131178,11917.222479359578,47.10524967576751,68.80597750247189,75.16288728821158,6338.205891721772,223.1252165885265
Gaia DR3 661422837576998784,5278.96728515625,nan,nan,130.46644679390428,20.16693162419858,11.971051434607704,2.5,0.029271362778039083,0.9115278114298935,14.400890763119216,0.09133545818683905,2.231678500826754,32.09436530306395,633699.5054839582,20.113919355537213,71.77310965652293,86.61599681563423,61.18849827003862,124.39469937877347,144.10053437226478,11368.760642018276,59.97135655098249,86.46911629588972,88.9336669967153,7550.1623114509175,187.30902781099618
Gaia DR3 664528373809899392,4550.95458984375,nan,nan,130.03748957942477,20.803217560743168,12.006302920768093,2.5,0.00015505614946430298,0.03160645368874595,2.150423053409778,0.000549919101697536,0.07159577897324748,5.614110336050872,19752750.548346307,9.437437353478808,90.24688337133381,202.58084605681822,28.292795677907964,153.89022546747523,188.65949020124225,9189.75560713562,187.7127173812625,290.26339947730554,392.781042265147,17658.899546865494,80.08503353336772
Gaia DR3 659438524029744768,4654.65185546875,nan,nan,129.96683386582615,18.260309305222172,12.013937719476193,2.5,0.00015396963327625436,0.03138497957308996,2.1353545155494302,0.0005460656970226692,0.07109429915824352,5.576016552035184,19892081.068628334,9.371306932378612,89.61450148875349,201.1613127497566,28.13056275805258,153.2831257675598,187.9380041330165,9226.152946004142,186.39736867150827,288.2294531719207,390.0287298786077,17581.259227009286,80.43869577899764
Gaia DR3 659774704006634112,6012.71826171875,nan,nan,129.28809172307746,19.339184129395495,12.01449776505695,2.5,0.05119372389911981,2.2447878041860356,17.657644961073533,0.19143745793707828,5.340333704619212,38.160459390128686,264817.4516041661,24.811780789666756,64.83282148666987,72.20158004451906,64.58459705106928,115.61736732079659,135.44329683844765,12231.843667994632,45.079602591332254,65.847143217993,71.93068950683721,6119.836746882511,231.08681176724295
Gaia DR3 659458697492768128,7095.607421875,nan,nan,129.7291729961998,18.40775668097344,12.014833044544662,2.5,0.13448865219847964,5.8609109572763485,17.69296549515302,0.31579312470092635,13.531931748507606,38.52610018807316,104509.36264359036,19.544025718093422,57.66399563009679,60.56441790495452,54.87611441589354,109.28360506487438,129.27859317899706,12940.766014568893,27.731117049587432,45.48320692653183,55.638564659919346,4518.463721460465,312.9854856765323
Gaia DR3 661254131263080832,6441.1201171875,nan,nan,130.40087147743682,19.701811311426997,12.021692343991152,2.5,0.050855612617123354,2.229962000855554,17.541024240404894,0.1901745101479324,5.3061277862979015,37.95340507853608,266524.5955864541,24.647910252959164,64.40463016322754,71.72472141944371,64.29260907264705,115.16259562451583,134.92746987180558,12280.146645739871,44.78187230208662,65.41225276046129,71.45561999066037,6087.4525183238775,232.31615492953128
Gaia DR3 661319547906688896,5194.83056640625,nan,nan,130.2284678024781,19.935115211205883,12.025227959380135,2.5,0.027846609991896847,0.8671601542480684,13.699942556735145,0.08689206683781653,2.12439089817613,30.766981977779203,665703.0792154359,19.13489549322691,68.27962905814289,82.40005430132985,59.10043303864978,120.80379760830193,140.0566151230924,11706.697888410645,57.052313868116826,82.26032303634751,84.60491432482128,7265.366932194095,194.65136111797338
Gaia DR3 661005916511415552,4948.46923828125,nan,nan,130.29315232947454,19.004482132708976,12.027683571360658,2.5,0.027783700420539254,0.8652011124250958,13.668992379527982,0.08669586476144935,2.119650547555711,30.707942871968324,667191.8463182079,19.091666961143417,68.12537537348422,82.21390050747675,59.00708039899577,120.64299999668667,139.87553018336112,11722.30102378037,56.92342433321666,82.07448491589193,84.41377942917441,7252.662798264449,194.99232236627827
Gaia DR3 661438260802777600,6004.03662109375,nan,nan,130.81545811029935,20.33373075615349,12.027970790958976,2.5,0.05056238037827016,2.217104093607608,17.4398831166411,0.18907918399224194,5.276451229002689,37.77347892057137,268023.6206107032,24.505790995426224,64.03327461516918,71.3111584013106,64.03861336094191,114.76687796396274,134.4786208793219,12322.488748166208,44.523661103766365,65.03508728474891,71.04360860489152,6059.305995760451,233.39530358139794
Gaia DR3 664517584852006528,5064.037109375,nan,nan,129.53384935172647,20.82676134582453,12.043704676150972,2.5,0.027376734589053514,0.8525279520904067,13.46877380658388,0.08542661071936847,2.0889785987038283,30.32512596969833,676988.0568669244,18.812018966035218,67.1274989346189,81.00966032804489,58.400751004566395,119.59805016910616,138.69873635475307,11824.720891130433,56.08963011703451,80.87228684680868,83.17731620022123,7170.209494688648,197.2346224222148
