dist_bin_pc,v_bin,teff_bin_k,n
10.0,7.0,5000.0,6
280.0,15.0,5000.0,19
100.0,12.0,4200.0,15
30.0,8.25,5000.0,20
140.0,15.75,3200.0,173
30.0,11.5,3600.0,6
260.0,15.0,4000.0,304
140.0,12.75,4000.0,4
300.0,15.75,4000.0,2579
360.0,13.75,4600.0,146
120.0,15.75,3200.0,249
210.0,11.5,4800.0,1
110.0,15.5,3800.0,2
100.0,15.75,3600.0,24
350.0,14.5,4600.0,2803
490.0,15.25,4200.0,419
210.0,15.75,4600.0,42
180.0,13.25,3800.0,2
280.0,13.25,4800.0,1298
250.0,13.25,5000.0,644
180.0,14.25,4000.0,221
380.0,12.25,5000.0,7
310.0,15.25,3800.0,72
190.0,10.25,5000.0,3
150.0,15.0,4400.0,15
50.0,10.25,4800.0,18
110.0,14.75,3600.0,1193
40.0,9.25,4400.0,2
380.0,15.75,4600.0,120
440.0,14.0,4200.0,1
80.0,13.5,4200.0,3
40.0,10.0,4000.0,3
160.0,14.25,3600.0,97
80.0,11.5,4200.0,9
100.0,11.0,4400.0,12
470.0,14.75,4400.0,428
170.0,11.5,5000.0,71
330.0,11.5,5000.0,12
50.0,11.0,4200.0,36
270.0,13.5,4200.0,15
290.0,14.0,5000.0,133
130.0,11.5,4800.0,137
150.0,15.25,3200.0,12
80.0,14.25,4000.0,1
290.0,15.25,4800.0,17
310.0,14.25,4400.0,1756
90.0,11.75,4800.0,3
190.0,15.0,3400.0,55
350.0,13.5,4400.0,19
220.0,15.5,4200.0,114
90.0,12.5,3800.0,11
240.0,15.0,3600.0,104
20.0,8.75,4200.0,8
30.0,11.25,3800.0,7
380.0,14.5,4200.0,115
470.0,14.0,4600.0,159
150.0,13.0,4600.0,175
310.0,13.75,4600.0,1029
80.0,15.5,3600.0,7
10.0,11.75,3400.0,1
220.0,14.5,4800.0,12
280.0,11.5,5000.0,2
180.0,13.0,4400.0,385
150.0,14.25,4800.0,25
380.0,14.0,4800.0,2891
270.0,12.5,4600.0,2
120.0,15.5,5000.0,3
460.0,14.75,4600.0,3984
180.0,11.5,5000.0,66
440.0,15.25,4600.0,2018
410.0,14.75,4600.0,4046
20.0,11.25,3000.0,2
210.0,13.0,4400.0,53
210.0,13.75,4400.0,1813
130.0,13.0,4600.0,15
160.0,14.5,4400.0,20
170.0,14.0,4400.0,132
0.0,9.5,3400.0,1
330.0,15.5,3400.0,2
280.0,15.75,3800.0,705
140.0,14.0,4400.0,4
50.0,11.75,3800.0,7
160.0,14.75,4800.0,33
170.0,15.0,3800.0,1151
180.0,11.5,4600.0,1
150.0,10.5,5000.0,4
40.0,9.75,4800.0,20
30.0,12.5,3400.0,9
210.0,14.25,4000.0,103
240.0,15.5,5000.0,51
340.0,15.75,4000.0,1638
340.0,15.0,4400.0,4298
260.0,14.25,4200.0,216
10.0,7.75,4200.0,2
130.0,13.0,3600.0,6
250.0,15.25,5000.0,23
450.0,14.0,4800.0,631
180.0,11.25,5000.0,30
330.0,14.75,3600.0,1
330.0,14.0,4400.0,207
60.0,13.75,3800.0,2
320.0,11.5,5000.0,12
100.0,11.25,5000.0,164
150.0,13.75,4000.0,76
150.0,15.25,5000.0,15
60.0,11.5,3600.0,1
80.0,14.75,3400.0,1195
240.0,12.0,4400.0,1
300.0,15.5,3600.0,180
250.0,14.75,4800.0,7
130.0,12.25,5000.0,18
410.0,15.25,4000.0,112
110.0,11.75,4400.0,24
50.0,14.5,3400.0,1
160.0,13.25,3800.0,8
120.0,11.25,5000.0,435
120.0,12.75,4200.0,72
120.0,15.0,4400.0,3
310.0,15.0,3600.0,19
310.0,15.75,4000.0,2435
190.0,13.25,4000.0,3
480.0,13.75,4600.0,19
110.0,13.0,4600.0,5
80.0,11.5,4400.0,224
300.0,13.5,4400.0,82
380.0,15.25,3600.0,10
120.0,15.75,5000.0,1
220.0,14.5,3800.0,22
160.0,15.25,3800.0,597
110.0,13.25,4600.0,1
340.0,14.75,3800.0,9
220.0,15.75,3600.0,1574
80.0,12.0,4400.0,259
70.0,10.25,4400.0,2
380.0,15.75,3600.0,149
60.0,12.5,4200.0,1
70.0,14.5,3000.0,1
280.0,13.75,4800.0,1122
90.0,14.75,3200.0,48
270.0,15.25,5000.0,8
220.0,14.75,4000.0,428
260.0,15.5,4800.0,37
160.0,11.75,4600.0,20
210.0,12.25,4800.0,51
60.0,10.25,4600.0,87
10.0,5.75,5000.0,3
140.0,11.75,4800.0,320
10.0,11.75,3000.0,32
180.0,15.0,4000.0,607
260.0,15.75,3600.0,790
320.0,14.5,4800.0,213
150.0,12.25,4600.0,359
210.0,12.5,5000.0,1302
170.0,14.5,4600.0,14
270.0,13.5,4800.0,1893
200.0,13.25,5000.0,36
170.0,13.75,4200.0,697
120.0,11.5,4800.0,427
110.0,12.5,4800.0,4
60.0,9.75,4400.0,2
290.0,14.75,4000.0,129
190.0,15.5,4600.0,49
370.0,12.5,5000.0,27
250.0,11.25,5000.0,2
170.0,15.0,3200.0,1
60.0,9.25,4800.0,4
360.0,14.5,4400.0,1661
80.0,12.75,4800.0,1
160.0,15.75,4400.0,1
390.0,14.75,4000.0,13
130.0,12.25,4400.0,121
110.0,14.0,3800.0,577
170.0,14.75,5000.0,21
70.0,12.5,4800.0,4
140.0,11.0,4800.0,13
190.0,14.75,4200.0,391
320.0,14.0,5000.0,331
100.0,13.0,3800.0,17
370.0,15.5,4400.0,2973
270.0,13.25,4200.0,1
140.0,12.0,4400.0,24
190.0,15.75,5000.0,19
430.0,14.5,4800.0,3603
140.0,10.25,5000.0,2
70.0,13.25,3400.0,33
190.0,13.25,4600.0,873
250.0,14.0,4200.0,159
110.0,14.0,3400.0,80
10.0,11.75,3200.0,8
330.0,14.5,4000.0,26
260.0,13.75,4800.0,515
380.0,15.5,4800.0,59
300.0,15.75,4200.0,1338
360.0,15.5,4400.0,2326
120.0,14.25,4000.0,122
20.0,9.5,3800.0,6
240.0,14.75,4800.0,6
370.0,15.75,3400.0,18
490.0,15.0,4200.0,185
300.0,14.5,4800.0,119
250.0,14.5,4600.0,105
190.0,15.5,3600.0,1525
260.0,12.5,4600.0,9
80.0,10.25,4800.0,9
230.0,14.75,4200.0,1898
70.0,9.75,4600.0,1
50.0,15.25,3000.0,102
130.0,13.75,4600.0,7
20.0,8.0,4400.0,1
210.0,12.75,4200.0,1
370.0,15.0,4000.0,71
330.0,11.75,5000.0,2
50.0,12.5,3400.0,18
450.0,15.25,4400.0,5498
270.0,14.5,4800.0,29
310.0,14.75,4800.0,62
100.0,12.5,4000.0,35
420.0,12.75,5000.0,32
30.0,10.25,4400.0,1
340.0,14.25,4200.0,82
50.0,12.75,3600.0,9
90.0,10.0,4800.0,2
300.0,13.25,4800.0,593
230.0,14.0,5000.0,22
150.0,13.5,3800.0,8
200.0,14.25,4400.0,399
210.0,13.5,4600.0,987
100.0,12.5,4200.0,110
130.0,14.25,4000.0,368
70.0,11.0,4800.0,15
370.0,15.5,4000.0,322
110.0,13.0,5000.0,3
220.0,11.25,5000.0,4
160.0,13.0,4400.0,935
400.0,15.25,4000.0,130
0.0,8.25,3600.0,1
290.0,14.0,4600.0,2380
120.0,15.0,4600.0,2
40.0,14.75,3200.0,51
20.0,7.25,4800.0,3
10.0,7.75,4600.0,6
70.0,14.5,3800.0,2
220.0,15.0,3800.0,156
140.0,15.5,4600.0,3
270.0,15.25,3800.0,131
60.0,12.75,3600.0,32
10.0,7.0,4600.0,3
120.0,15.25,3200.0,67
250.0,14.75,3600.0,31
110.0,11.0,4600.0,13
150.0,15.75,3800.0,16
120.0,12.0,4200.0,9
80.0,13.0,4800.0,13
390.0,14.0,4400.0,116
440.0,14.75,4600.0,4607
140.0,12.75,4200.0,35
80.0,11.75,5000.0,2
30.0,13.75,3200.0,73
140.0,14.25,3400.0,69
150.0,14.0,4600.0,8
70.0,10.75,5000.0,15
460.0,14.75,4800.0,3092
250.0,13.0,5000.0,1550
340.0,15.5,4600.0,92
30.0,13.75,3600.0,1
200.0,13.0,4600.0,1258
40.0,12.75,3400.0,4
360.0,15.25,4400.0,4279
210.0,14.5,3800.0,38
450.0,12.0,5000.0,7
360.0,15.25,3600.0,28
270.0,15.25,4000.0,1000
260.0,15.25,4600.0,37
280.0,13.75,4400.0,241
360.0,14.5,4600.0,3153
140.0,13.25,4800.0,6
240.0,15.5,4800.0,62
180.0,15.25,5000.0,76
180.0,12.5,4400.0,37
170.0,13.25,4400.0,1286
450.0,15.0,5000.0,287
260.0,14.5,4600.0,125
40.0,14.25,3000.0,146
170.0,11.5,4800.0,27
300.0,14.25,5000.0,79
230.0,15.5,4000.0,1010
140.0,13.75,3800.0,43
50.0,15.0,3600.0,1
140.0,14.75,4200.0,12
310.0,15.75,3400.0,30
150.0,12.75,4600.0,676
440.0,15.0,4000.0,20
190.0,15.25,3600.0,591
290.0,14.5,3800.0,2
330.0,14.5,4400.0,2675
300.0,15.75,3400.0,50
230.0,15.75,4200.0,95
250.0,13.25,4200.0,1
250.0,13.5,4400.0,179
390.0,15.5,4800.0,73
490.0,14.75,5000.0,1461
320.0,14.5,4000.0,25
210.0,14.0,4400.0,1789
380.0,14.25,4200.0,39
400.0,15.5,3800.0,43
230.0,13.5,4600.0,1700
70.0,8.75,5000.0,1
440.0,13.0,4800.0,3
150.0,13.25,4200.0,112
100.0,14.25,3400.0,185
330.0,15.75,4400.0,386
30.0,9.25,4400.0,26
180.0,13.25,4400.0,1142
170.0,15.75,3200.0,20
120.0,12.0,4400.0,44
220.0,15.5,4000.0,669
370.0,14.5,4800.0,1007
420.0,15.5,3600.0,19
180.0,15.0,4400.0,44
60.0,15.0,3600.0,2
390.0,13.0,4600.0,2
230.0,12.5,5000.0,864
120.0,13.25,4200.0,654
170.0,13.5,4400.0,1306
10.0,10.75,3000.0,10
160.0,14.25,4200.0,437
460.0,14.0,5000.0,2947
130.0,10.25,5000.0,4
40.0,12.25,3200.0,4
400.0,15.75,3600.0,110
180.0,12.25,5000.0,1045
400.0,14.75,4000.0,17
410.0,13.75,4400.0,4
30.0,12.75,3600.0,2
220.0,14.75,4400.0,118
320.0,14.5,3600.0,1
250.0,14.5,3800.0,12
370.0,14.75,4200.0,328
270.0,15.0,4400.0,667
350.0,14.25,4800.0,1509
140.0,15.0,4800.0,15
40.0,9.0,4400.0,1
130.0,11.75,5000.0,334
270.0,15.75,3800.0,981
80.0,11.5,5000.0,2
130.0,12.75,4800.0,11
300.0,13.25,4600.0,97
80.0,14.75,3800.0,1
200.0,14.75,5000.0,13
350.0,15.5,3400.0,1
300.0,15.5,3800.0,182
60.0,13.25,3400.0,26
60.0,10.5,3800.0,1
50.0,10.75,4200.0,14
20.0,7.5,4400.0,1
460.0,14.5,4400.0,268
330.0,15.25,4400.0,2333
450.0,14.5,4400.0,276
370.0,13.5,4400.0,3
320.0,14.75,4800.0,85
190.0,14.0,5000.0,8
90.0,12.0,4400.0,468
480.0,15.5,5000.0,134
380.0,15.25,5000.0,40
160.0,14.0,5000.0,3
170.0,12.5,4600.0,409
490.0,14.5,5000.0,3501
400.0,14.5,4600.0,3504
390.0,13.0,5000.0,187
300.0,15.25,4800.0,23
330.0,15.5,4600.0,80
110.0,13.5,4000.0,645
170.0,15.25,4000.0,50
140.0,14.5,3800.0,740
310.0,14.0,4600.0,2742
480.0,14.5,4200.0,9
220.0,15.0,4200.0,779
70.0,13.25,5000.0,3
150.0,15.25,3400.0,541
180.0,11.25,4600.0,1
30.0,10.25,3600.0,2
140.0,14.25,3800.0,213
200.0,12.5,4600.0,40
320.0,13.75,4200.0,4
370.0,14.75,4800.0,373
160.0,11.0,4800.0,2
270.0,14.75,3800.0,24
110.0,12.0,5000.0,7
80.0,12.75,4200.0,136
150.0,15.5,3400.0,1166
260.0,14.75,4800.0,15
80.0,11.25,5000.0,3
160.0,11.75,5000.0,497
10.0,13.0,2800.0,1
10.0,9.0,3600.0,3
160.0,12.75,4200.0,24
280.0,14.0,4200.0,91
270.0,12.75,4400.0,1
230.0,15.75,5000.0,119
330.0,15.25,3400.0,1
20.0,15.25,2800.0,30
420.0,15.25,3800.0,11
70.0,15.5,3400.0,70
460.0,15.0,4200.0,262
370.0,15.75,3800.0,167
230.0,11.75,5000.0,49
110.0,14.25,4800.0,18
400.0,12.5,5000.0,7
80.0,11.75,3600.0,1
60.0,13.25,3800.0,32
490.0,13.25,5000.0,154
270.0,13.0,4600.0,91
100.0,13.5,4000.0,458
40.0,13.5,3600.0,1
90.0,12.5,4200.0,297
140.0,15.25,4000.0,6
470.0,12.25,5000.0,28
270.0,15.25,4600.0,33
330.0,15.5,4800.0,29
100.0,12.5,4800.0,2
180.0,13.25,5000.0,10
450.0,15.25,4800.0,427
40.0,12.25,3600.0,4
220.0,15.75,3400.0,329
230.0,11.5,5000.0,12
390.0,14.75,5000.0,170
410.0,15.0,3800.0,3
280.0,14.75,5000.0,8
50.0,14.0,3000.0,22
60.0,10.25,4800.0,140
90.0,13.25,3400.0,12
430.0,14.25,4200.0,9
30.0,10.75,4200.0,4
260.0,15.5,4000.0,1956
200.0,15.0,4600.0,29
390.0,15.75,3800.0,124
30.0,13.25,3400.0,5
290.0,15.0,3400.0,1
30.0,15.25,2800.0,22
120.0,11.75,4400.0,17
100.0,11.5,4400.0,19
190.0,15.25,4200.0,53
360.0,15.75,4400.0,925
340.0,14.75,4000.0,49
200.0,15.5,4200.0,48
400.0,14.5,5000.0,542
20.0,12.5,3200.0,21
150.0,15.25,4200.0,2
80.0,14.5,3200.0,29
190.0,14.5,4400.0,65
330.0,13.5,5000.0,2428
220.0,12.25,5000.0,463
240.0,13.25,4200.0,11
40.0,11.0,3800.0,16
330.0,13.5,4600.0,125
290.0,14.75,3800.0,8
270.0,15.75,4800.0,73
150.0,14.5,4600.0,28
100.0,14.25,5000.0,6
130.0,15.0,3600.0,1588
70.0,11.75,3800.0,2
330.0,11.25,5000.0,4
290.0,15.25,4200.0,2834
340.0,15.75,3800.0,257
20.0,7.75,4600.0,2
300.0,12.0,5000.0,13
430.0,15.75,4800.0,101
240.0,11.75,5000.0,34
180.0,15.0,3600.0,388
260.0,13.5,4200.0,20
330.0,15.75,4600.0,45
160.0,14.75,3600.0,299
280.0,15.0,4000.0,213
230.0,14.5,4000.0,99
170.0,13.0,4600.0,782
130.0,13.0,4800.0,5
10.0,6.5,4800.0,1
120.0,13.0,5000.0,2
130.0,11.0,4800.0,22
120.0,14.0,4600.0,18
80.0,12.25,4600.0,1
110.0,14.5,5000.0,9
300.0,15.25,4000.0,360
90.0,10.75,4800.0,103
310.0,14.5,4000.0,42
430.0,13.5,5000.0,668
140.0,14.75,3400.0,212
90.0,11.75,5000.0,2
140.0,13.5,3800.0,19
120.0,12.75,4600.0,18
230.0,14.5,4600.0,46
210.0,13.75,4000.0,21
130.0,12.0,4200.0,4
330.0,13.5,4800.0,998
350.0,15.75,4800.0,36
10.0,6.25,4800.0,3
160.0,10.75,5000.0,9
80.0,15.0,3200.0,73
450.0,15.5,4000.0,174
190.0,15.75,3400.0,739
90.0,14.25,5000.0,1
160.0,15.5,4200.0,7
360.0,12.75,4800.0,8
130.0,11.5,4600.0,23
430.0,13.25,4600.0,1
190.0,14.25,4200.0,1380
20.0,9.0,4000.0,1
20.0,13.75,2800.0,3
20.0,9.5,3600.0,3
480.0,15.75,3400.0,1
270.0,14.75,5000.0,13
190.0,14.75,4800.0,28
120.0,15.5,3600.0,581
170.0,15.0,4000.0,323
340.0,13.25,5000.0,1297
300.0,15.0,3600.0,15
90.0,13.0,3400.0,3
40.0,14.0,3600.0,1
340.0,15.0,4000.0,147
140.0,12.75,4600.0,307
350.0,14.0,5000.0,1042
0.0,7.75,3800.0,1
430.0,13.75,4800.0,303
240.0,14.25,4000.0,55
120.0,13.0,4600.0,14
400.0,15.0,4200.0,445
330.0,15.25,3800.0,54
250.0,14.5,4400.0,2067
270.0,13.25,4600.0,125
260.0,15.5,4200.0,668
420.0,15.25,4400.0,5657
380.0,15.25,4400.0,5074
100.0,11.25,4800.0,420
130.0,12.0,4400.0,12
140.0,14.5,3400.0,121
410.0,15.5,4800.0,108
140.0,15.75,4400.0,1
180.0,14.0,4000.0,62
180.0,14.25,3600.0,25
310.0,15.75,5000.0,18
200.0,15.5,3800.0,1514
150.0,11.25,4800.0,23
260.0,14.5,4200.0,596
310.0,14.5,3800.0,6
400.0,14.75,3800.0,1
170.0,14.5,4000.0,1211
290.0,11.0,5000.0,2
350.0,15.5,4600.0,136
400.0,15.75,5000.0,27
80.0,13.0,4400.0,1
20.0,11.75,3000.0,8
380.0,13.75,4600.0,165
210.0,14.5,3600.0,29
350.0,13.75,4400.0,102
140.0,12.25,4800.0,388
120.0,13.25,4400.0,46
190.0,14.5,3400.0,5
120.0,14.5,5000.0,40
110.0,15.0,3800.0,7
140.0,13.75,4200.0,779
40.0,15.25,3000.0,331
100.0,12.75,5000.0,2
430.0,14.75,5000.0,412
120.0,15.0,3400.0,732
350.0,15.75,3600.0,223
100.0,10.75,5000.0,219
10.0,8.25,4800.0,1
180.0,14.5,4000.0,1046
190.0,12.75,5000.0,225
70.0,12.25,3800.0,9
80.0,13.0,3600.0,44
290.0,14.25,5000.0,47
230.0,15.75,3400.0,234
200.0,13.75,4600.0,133
220.0,14.75,4800.0,9
160.0,13.5,3800.0,8
440.0,15.0,4400.0,3093
460.0,12.25,5000.0,16
140.0,15.5,3200.0,97
490.0,14.25,4200.0,2
140.0,14.75,3600.0,579
260.0,15.25,3400.0,6
80.0,12.0,3800.0,3
110.0,13.25,3800.0,24
340.0,13.5,4400.0,37
490.0,14.0,4600.0,145
390.0,15.5,3600.0,43
70.0,15.75,3400.0,24
310.0,14.25,5000.0,111
330.0,15.75,3600.0,303
480.0,15.0,4800.0,1895
50.0,11.5,4000.0,9
90.0,11.5,4200.0,3
260.0,14.75,4600.0,72
160.0,11.25,4600.0,1
90.0,10.25,4600.0,4
20.0,11.75,3200.0,31
280.0,12.25,4800.0,15
370.0,14.5,4200.0,125
230.0,10.5,5000.0,1
300.0,12.75,5000.0,303
320.0,14.75,5000.0,39
360.0,14.25,5000.0,475
40.0,13.5,3400.0,4
200.0,15.25,5000.0,64
210.0,13.5,4200.0,60
300.0,14.25,4200.0,169
350.0,15.25,4200.0,1973
290.0,14.25,4000.0,18
100.0,14.0,4600.0,15
30.0,12.25,3400.0,9
170.0,15.25,5000.0,83
180.0,14.0,3600.0,10
450.0,15.25,4200.0,563
260.0,15.0,3400.0,2
80.0,13.25,4400.0,2
480.0,14.0,4400.0,9
300.0,15.5,4000.0,1390
290.0,14.25,4200.0,182
90.0,12.0,3800.0,1
30.0,12.0,3600.0,6
110.0,12.0,4200.0,12
120.0,14.25,5000.0,30
370.0,14.75,4600.0,2179
120.0,12.0,4000.0,1
40.0,11.5,3800.0,11
220.0,14.25,3600.0,9
210.0,15.25,4000.0,1036
60.0,15.25,3200.0,5
160.0,15.25,3600.0,1585
390.0,13.75,4800.0,621
90.0,15.75,3800.0,1
170.0,14.0,5000.0,6
0.0,7.75,3400.0,1
440.0,12.75,5000.0,21
330.0,15.25,4200.0,2677
440.0,15.25,4800.0,382
240.0,15.5,4600.0,60
110.0,11.5,4600.0,106
20.0,12.75,3400.0,2
300.0,15.75,5000.0,20
20.0,9.25,3800.0,4
230.0,14.75,4800.0,10
430.0,15.25,4000.0,95
450.0,12.25,5000.0,9
310.0,14.25,4600.0,2214
230.0,14.5,4800.0,6
70.0,14.5,3200.0,28
70.0,12.75,3600.0,33
470.0,15.5,3800.0,17
150.0,14.0,4400.0,26
300.0,13.75,4200.0,14
150.0,12.75,4000.0,5
30.0,10.25,4000.0,19
190.0,15.5,5000.0,90
150.0,13.5,4400.0,497
420.0,12.25,4800.0,1
250.0,12.75,5000.0,1295
40.0,10.0,4400.0,79
110.0,14.75,4600.0,1
430.0,15.75,3800.0,62
160.0,13.75,4800.0,8
210.0,15.25,4400.0,61
200.0,14.25,4600.0,16
200.0,14.5,3800.0,45
0.0,8.25,3200.0,3
470.0,14.5,5000.0,2601
460.0,14.0,4600.0,194
10.0,10.0,3800.0,2
430.0,15.25,4400.0,5518
40.0,8.5,5000.0,9
410.0,13.25,4800.0,88
40.0,10.5,4400.0,34
360.0,14.5,3800.0,1
330.0,12.5,5000.0,89
70.0,12.75,4600.0,3
90.0,13.75,3400.0,52
120.0,15.5,3800.0,7
160.0,15.5,4600.0,12
490.0,15.0,4400.0,1236
80.0,10.0,5000.0,16
130.0,15.25,3600.0,1541
160.0,15.0,3600.0,640
270.0,14.0,5000.0,71
80.0,12.0,4800.0,1
160.0,14.5,4600.0,31
250.0,14.0,4400.0,2139
140.0,14.5,4600.0,40
250.0,14.75,3800.0,34
220.0,13.25,4400.0,133
80.0,14.5,3600.0,400
210.0,15.0,3600.0,261
220.0,14.25,4200.0,838
20.0,15.25,3000.0,3
310.0,14.5,4400.0,3076
180.0,14.75,3600.0,240
10.0,13.25,2800.0,6
120.0,13.0,4200.0,307
370.0,15.5,4200.0,3396
350.0,15.0,5000.0,36
400.0,14.0,4800.0,2198
40.0,11.75,3400.0,10
80.0,14.0,3600.0,651
10.0,8.25,4000.0,3
130.0,13.5,5000.0,7
360.0,14.5,4000.0,13
470.0,14.0,4800.0,432
350.0,13.25,4400.0,1
240.0,14.25,4800.0,31
140.0,14.75,4800.0,22
180.0,11.0,5000.0,10
120.0,14.25,3400.0,89
420.0,15.25,4600.0,1292
340.0,15.75,5000.0,16
80.0,9.25,5000.0,2
130.0,15.75,3400.0,3406
360.0,14.75,4200.0,382
240.0,15.0,4000.0,795
110.0,14.0,4800.0,27
20.0,11.75,3600.0,5
490.0,14.5,4800.0,3834
130.0,15.25,3400.0,1070
450.0,14.0,4600.0,229
210.0,13.25,4400.0,294
230.0,15.0,4200.0,1218
230.0,14.25,4000.0,69
80.0,11.25,4200.0,6
340.0,15.0,3800.0,19
250.0,15.5,4000.0,1767
350.0,15.25,3600.0,27
190.0,15.75,3200.0,2
470.0,12.0,5000.0,5
270.0,14.5,4200.0,475
90.0,14.0,3600.0,595
460.0,14.5,4200.0,18
130.0,13.75,3600.0,68
20.0,10.0,3600.0,10
380.0,14.75,4800.0,463
410.0,14.5,4600.0,3411
170.0,14.0,4600.0,6
340.0,14.25,4000.0,8
70.0,12.5,4000.0,174
40.0,10.0,4600.0,31
450.0,15.25,4000.0,51
110.0,11.0,5000.0,324
180.0,15.5,4800.0,40
320.0,14.25,4800.0,636
420.0,15.5,4200.0,1785
380.0,15.5,3600.0,59
90.0,13.5,3600.0,89
220.0,10.75,5000.0,2
100.0,11.75,5000.0,3
20.0,10.0,3400.0,2
360.0,14.25,4800.0,1966
450.0,14.5,4800.0,4250
20.0,11.0,3200.0,8
420.0,15.5,4800.0,141
460.0,15.0,4800.0,1278
490.0,15.0,4000.0,7
50.0,15.0,3000.0,68
80.0,13.25,3800.0,266
340.0,15.25,3600.0,45
360.0,13.5,4400.0,11
270.0,13.5,4400.0,103
380.0,15.75,5000.0,26
50.0,9.0,5000.0,16
340.0,15.25,4000.0,241
220.0,14.0,4000.0,28
350.0,15.5,4800.0,38
170.0,12.25,4600.0,38
40.0,9.5,5000.0,6
310.0,14.75,4200.0,559
70.0,14.0,4000.0,1
310.0,15.25,4800.0,24
160.0,15.0,5000.0,78
330.0,14.0,4200.0,28
140.0,9.75,5000.0,1
340.0,12.0,5000.0,4
200.0,14.0,4400.0,1370
290.0,13.75,4400.0,139
70.0,11.75,4400.0,147
130.0,13.25,5000.0,1
90.0,15.5,3000.0,1
130.0,15.0,3200.0,25
290.0,15.5,4000.0,1766
0.0,8.75,3400.0,1
230.0,15.25,3600.0,391
190.0,15.75,3800.0,462
80.0,11.75,4000.0,3
200.0,14.5,3600.0,36
90.0,12.0,4800.0,3
150.0,15.5,4600.0,5
260.0,15.75,4000.0,1197
90.0,14.5,3400.0,590
100.0,13.25,4600.0,2
210.0,15.25,5000.0,36
10.0,6.75,5000.0,4
160.0,12.25,4800.0,982
110.0,13.0,4400.0,74
400.0,15.5,4400.0,4943
100.0,14.0,4400.0,2
430.0,14.75,4400.0,1165
80.0,13.5,4800.0,10
200.0,15.0,4400.0,43
480.0,13.25,4800.0,16
460.0,15.5,4600.0,1277
30.0,9.25,4600.0,51
300.0,14.0,4200.0,76
50.0,12.25,3400.0,18
340.0,15.75,4400.0,547
280.0,13.75,4200.0,28
100.0,11.75,4600.0,488
150.0,15.5,3600.0,2046
360.0,14.5,5000.0,189
20.0,8.5,4800.0,11
250.0,14.0,4800.0,100
200.0,13.25,4200.0,31
100.0,9.5,5000.0,1
70.0,12.0,3800.0,5
360.0,13.5,5000.0,2171
290.0,14.25,4400.0,2274
60.0,14.5,3000.0,3
470.0,15.5,4600.0,1489
100.0,13.75,4000.0,182
230.0,15.5,3400.0,107
420.0,13.5,4600.0,31
180.0,15.25,3200.0,1
260.0,13.75,4600.0,2136
330.0,13.25,4400.0,1
400.0,14.0,4600.0,223
0.0,10.0,3200.0,2
150.0,14.5,3400.0,63
20.0,13.75,3000.0,102
180.0,13.75,3600.0,3
110.0,14.5,3400.0,204
480.0,12.75,5000.0,9
260.0,13.75,4000.0,6
140.0,12.25,4400.0,27
160.0,15.25,4600.0,19
150.0,15.75,3200.0,101
270.0,13.5,4600.0,1086
370.0,14.25,4800.0,2487
340.0,12.75,4800.0,39
80.0,10.25,5000.0,134
90.0,14.75,3400.0,1129
370.0,13.5,4800.0,238
80.0,11.75,4600.0,10
60.0,10.5,5000.0,8
40.0,10.25,4200.0,23
360.0,15.0,4000.0,106
210.0,15.75,4800.0,49
140.0,15.25,4600.0,4
80.0,12.25,3800.0,6
120.0,12.75,5000.0,2
320.0,13.0,4600.0,27
290.0,12.25,4800.0,4
180.0,15.25,3600.0,805
90.0,12.75,4400.0,4
90.0,12.0,4600.0,18
110.0,12.5,4600.0,17
320.0,15.0,3800.0,25
60.0,10.0,5000.0,131
170.0,12.75,4400.0,128
270.0,13.25,4400.0,59
200.0,13.0,4800.0,737
120.0,14.5,3600.0,734
310.0,14.75,4600.0,363
90.0,12.5,4000.0,27
370.0,15.25,5000.0,45
10.0,10.25,3200.0,7
210.0,13.25,4200.0,32
0.0,8.5,3200.0,4
270.0,15.5,3600.0,398
330.0,13.75,4200.0,6
200.0,15.0,3800.0,289
240.0,13.75,4400.0,1262
180.0,15.25,4400.0,30
120.0,13.25,4600.0,5
20.0,8.75,4600.0,11
270.0,15.0,3800.0,55
290.0,13.25,4400.0,42
140.0,11.75,5000.0,649
160.0,12.25,4400.0,19
60.0,15.0,3000.0,4
210.0,15.5,3600.0,812
330.0,15.0,4800.0,62
110.0,13.25,4200.0,498
100.0,11.5,4200.0,5
310.0,15.75,4800.0,33
140.0,14.25,5000.0,14
40.0,13.75,3400.0,3
50.0,10.5,4000.0,5
150.0,12.25,4200.0,10
320.0,14.25,5000.0,134
210.0,15.25,4800.0,70
310.0,15.75,3800.0,360
50.0,11.25,4200.0,35
180.0,12.75,4400.0,59
280.0,14.5,4800.0,59
360.0,15.0,3800.0,8
300.0,15.75,4600.0,48
70.0,13.25,4200.0,1
440.0,14.25,4200.0,5
290.0,15.25,3800.0,89
200.0,15.0,4000.0,1400
400.0,15.75,3400.0,5
250.0,14.5,3600.0,7
70.0,12.5,3600.0,22
80.0,12.5,5000.0,3
40.0,10.75,4400.0,4
290.0,12.25,5000.0,70
90.0,13.75,4600.0,13
330.0,13.75,4600.0,415
340.0,13.25,4400.0,5
400.0,15.0,5000.0,98
130.0,15.25,3800.0,44
30.0,9.25,4200.0,2
300.0,14.25,4400.0,2051
330.0,14.0,5000.0,529
320.0,13.5,4200.0,2
320.0,15.5,4200.0,3248
210.0,11.0,5000.0,1
40.0,12.0,3800.0,7
120.0,13.0,4400.0,351
