# primary diameter: 35.0 cm
# duty-cycle efficiency: 0.6
# instrumental resolution = lambda/FWHM = 3000.0
#
# SNR stats are per HWHM! resolving element
# Number of transits (for stats): 1
# total in-transit time (for stats): 2.5 h
#
# Wavelength ranges per band (angstrom)
# NUV  0.24 0.32
# VIS  0.425 0.797
# NIR  0.9 1.6
#
target,teff,r_star,m_star,ra,dec,V_mag,transit_dur,NUV_min_flux,NUV_median_flux,NUV_max_flux,NUV_min_snr,NUV_median_snr,NUV_max_snr,NUV_transit_uncert,VIS_min_flux,VIS_median_flux,VIS_max_flux,VIS_min_snr,VIS_median_snr,VIS_max_snr,VIS_transit_uncert,NIR_min_flux,NIR_median_flux,NIR_max_flux,NIR_snr,NIR_transit_uncert
#name,  K,  R_sun,  M_sun,  deg,  deg,  ,  h, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ppm
Gaia DR3 66833612433684352,5811.46435546875,nan,nan,56.78572943328529,24.87158678733385,12.04400177594206,2.5,0.038653519615523386,1.3193633663684732,15.029517767109205,0.11608908796524721,2.9182726930172675,28.583224098037206,484606.3788887762,11.717015140753194,62.217875506852806,74.44062758942637,36.33718910081632,119.66139466301478,130.62969908850795,11818.46130371238,49.138453701263444,70.3989681835701,75.05616920335142,6453.270958889233,219.14678174562752
Gaia DR3 64873556860745344,5101.91162109375,nan,nan,56.36210379170336,23.114697917049988,12.046416641743315,2.5,0.02733141896343395,0.7531448996759069,13.451707075885519,0.07705082803842646,1.627713598207996,25.10475087107638,868834.3968681284,8.466786259767987,64.05029553734286,80.30815426534306,28.307769202463035,122.5270098601915,134.68163148361057,11542.055616853562,55.95675551537369,80.67042838255307,82.96968709869324,7156.4596910854725,197.61357199212995
Gaia DR3 66760701068961536,6226.0224609375,nan,nan,57.51817295145931,24.6712403595288,12.04669217883178,2.5,0.04973327942687953,1.9296875984470074,15.987445855102191,0.14599311060003725,4.012790417062114,30.377376776123537,352426.4702088489,13.977591056825206,60.87862716667568,70.03986617117225,42.03068966611331,117.49547545729318,127.76714647546302,12036.323584963306,43.77387137481406,63.923080878932595,69.82896113476238,5976.1051706831495,236.64469114612845
Gaia DR3 65063497494928768,5128.62255859375,nan,nan,55.9630644232242,23.255915501232472,12.046985706647122,2.5,0.02731709755094671,0.7527502586664025,13.444658504936859,0.07701047235214993,1.6268687573655713,25.093268859715902,869285.5867876927,8.46234974153856,64.01673377080789,80.26607353016932,28.29565145361265,122.48935179171706,134.64101455242155,11545.604100982162,55.927434689467965,80.62815781906951,82.92621174476204,7153.549168432871,197.69397386876526
Gaia DR3 69917635172718720,5021.13427734375,nan,nan,56.1832111805621,25.4990904084966,12.053920284920542,2.5,0.02714317971987535,0.7479577768852943,13.359061349444302,0.0765203953238045,1.6166084274140093,24.953719029823684,874802.7898353388,8.40847309852878,63.60916296395598,79.75504920223894,28.148329594532882,122.03118954648514,134.14685294208337,11588.951706763304,55.57136545039756,80.11482823473064,82.39825130318452,7118.157315285737,198.67691872110944
Gaia DR3 66747128972365312,5749.92138671875,nan,nan,57.42278987322098,24.414928191474313,12.06183730725988,2.5,0.0380237400669794,1.2978670557219438,14.784642707648837,0.11419892204701135,2.871513246219764,28.182772012513,492497.6627688738,11.526110494060607,61.20416327733735,73.22777077061879,35.87437735354546,118.50731559873978,129.3921517481571,11933.554947456207,48.33784373104735,69.25196188655995,73.83328340080358,6369.725361387866,222.0211205565949
Gaia DR3 66558940686632960,5491.36474609375,nan,nan,57.43938243602228,24.34846741815683,12.066779056550024,2.5,0.026823609229199217,0.7391516887176195,13.201778310593534,0.07561988136633471,1.5977520724803516,24.6967508485379,885127.0398777634,8.309475858645115,62.86025986455216,78.81605235402532,27.876829426068092,121.18520979180127,133.2343977280307,11669.85282117136,54.91709543826916,79.17159552457545,81.42813468930333,7052.898960166481,200.51521655993116
Gaia DR3 69923991725070976,4933.7646484375,nan,nan,56.52077162648692,25.622152812718426,12.067015916485762,2.5,0.026817758134466924,0.7389904558829451,13.198898576741538,0.07560339354603297,1.5974067881141476,24.692039313565722,885318.362796414,8.307663293825474,62.84654801346527,78.79886002972592,27.87184876625371,121.16967037849659,133.21763720445068,11671.349422306172,54.90511624765815,79.1543256448377,81.41037258555846,7051.7013777212505,200.54926983168662
Gaia DR3 64936125944766208,6552.27587890625,nan,nan,57.16572892770805,23.299410638730105,12.080413273638497,2.5,0.10652529282862212,3.541888472540523,16.45501584343658,0.29465090801914484,7.488840096392739,31.402325756879485,188842.80398166075,15.17577916955998,56.74772449649091,60.78930257080384,45.21613398030716,111.99901622217816,120.79286080298819,12627.017719223959,33.204021317791394,50.996912324648704,58.965080037609184,4967.374057233282,284.70043650402704
Gaia DR3 69903758135150080,5302.880859375,nan,nan,55.85541263074728,25.34605697052853,12.085776028264783,2.5,0.026358362407306307,0.726331341868162,12.972797737925024,0.0743088507617986,1.5702926130704524,24.32136604035553,900605.1169073706,8.165350688844246,61.76996899894003,77.44901343101793,27.479698042233704,119.9438862507299,131.8955221475391,11790.62648859678,53.964576189202866,77.79838982032956,80.01579004346699,6957.362128631308,203.26864352126333
Gaia DR3 65214031805717376,5624.1015625,nan,nan,56.74561610052,24.08917478261369,12.086201861072126,2.5,0.03576858136412756,1.073344416218713,13.993255828676894,0.10161495491832942,2.3272550312184466,26.690657844556288,607674.5107014234,10.062487814065642,60.263638658713475,73.16124463059057,32.24308438106878,117.64836916796075,128.84274257291642,12020.681394691435,47.833634578035145,70.40007023573831,74.15866927356505,6449.095441261949,219.28867005515488
Gaia DR3 66747816167123712,4875.5869140625,nan,nan,57.426245257389006,24.462799736001266,12.091744609682593,2.5,0.026213861006237866,0.7223494595752475,12.901678469590355,0.07390165256007711,1.561762163263296,24.204464700110876,905524.2825310234,8.120586731337307,61.43133464349816,77.02442366405089,27.355897877062706,119.55595924590007,131.47710586446718,11828.883907529627,53.66873243582755,77.37188470759955,79.57712873400435,6927.559862889976,204.14310238571167
Gaia DR3 66481871793680896,5850.11279296875,nan,nan,57.88465444700706,23.912105719740296,12.103385325517884,2.5,0.03659616905386202,1.249139671609678,14.229565081629984,0.10991417853703513,2.7654256084852804,27.268667013217424,511390.9258791123,11.093371862712807,58.90630175127703,70.47849248491637,34.814505778733434,115.8528258801192,126.54560648312861,12206.98374536395,46.523037916956305,66.65195217639952,71.06127162603865,6178.4937546118235,228.89293386717134
Gaia DR3 64840296634010624,6436.38330078125,nan,nan,56.002188756880585,22.89745312577857,12.111987311989662,2.5,0.04683052692915248,1.8170586795264192,15.054316189755976,0.1374788879530185,3.7836615255619463,28.85692217751597,373768.51835684676,13.161769381279756,57.32536084073233,65.95189130179422,40.15413936202908,113.3726310211639,123.36097644229038,12474.02966337701,41.21894807330039,60.19212074877388,65.75329603317519,5692.858712438752,248.41887596526408
Gaia DR3 69861461297301248,4412.62890625,nan,nan,56.578632437509214,25.271658657936293,12.120511207796202,2.5,0.00013962881993623922,0.024781781318660864,1.9358727670545919,0.000397863242859364,0.052394982428749806,4.102196109211723,26991393.007836908,2.878922301473916,73.35454880017306,175.56317589441062,10.70515685830179,136.70139606834647,190.72605804478619,10345.275198696816,168.4891329887784,261.27414434466937,353.5840010952484,16524.965163043216,85.58042624718341
Gaia DR3 64983649759863680,6910.10595703125,nan,nan,56.58176505929883,23.52136285471627,12.12468972656823,2.5,0.12139181322459452,4.992115068310537,15.61292497125261,0.2986255844384661,10.39807691062304,30.085950791262697,136007.22273253097,13.906849801046958,51.95044569360428,54.73648239730407,42.69999985104748,107.27390672709501,115.35110205975583,13183.20181971984,25.050374395559963,41.10599712479551,50.28479472654561,4147.1078202282315,341.012007325931
Gaia DR3 66670021422348288,7552.76318359375,nan,nan,57.93270235402956,24.73038418172,12.13834453230218,2.5,0.11987468424065732,4.9297246792052105,15.417797965825152,0.294899873636296,10.275499614793656,29.76509238207441,137629.66428776362,13.733044959122449,51.30118010643983,54.052397517790176,42.29704860330582,106.46193554397614,114.49186646192865,13283.74836646594,24.73730016061408,40.592263142288076,49.6563460898173,4102.811126358199,344.6938011081201
Gaia DR3 66742176872237184,4364.0068359375,nan,nan,56.89151492931364,24.50420022617137,12.149789963692902,2.5,0.00013591380320111444,0.024122427953309284,1.8843662103855292,0.00038727756830720186,0.05100135901301406,3.9955505445208535,27728938.791851196,2.8023246153086703,71.40285017151876,170.8920762115713,10.442514617015481,134.59941118505785,187.94836233586472,10506.833201734615,164.00624794380118,254.32258649909633,344.17641259066124,16243.170582597322,87.0651179325951
Gaia DR3 69902761702736640,5015.646484375,nan,nan,55.90696461455854,25.331702783575015,12.15014671124836,2.5,0.02484106159634883,0.6845205830277373,12.226027653199088,0.07003307085756093,1.4806783220234085,23.086437122934495,955111.9519603107,7.695317951965972,58.214223668231206,72.99071480567667,26.168802124830215,115.81199251689978,127.43877506126046,12211.287722786801,50.85814287025899,73.31997958598012,75.40973670653044,6641.298724136967,212.94232063878007
Gaia DR3 65223618172733952,4960.64111328125,nan,nan,56.664208814994886,24.029479832481183,12.153359294985938,2.5,0.02476766804039204,0.6824981493439287,12.189905539769518,0.06982624110841575,1.4763411971059686,23.026281260259612,957917.8344039572,7.672581936980368,58.0422282458253,72.77506185982175,26.10476927465671,115.60875040955118,127.21954667035656,12232.755369841434,50.707881177934404,73.10335381885568,75.18693669819783,6625.831753536812,213.43940126735032
Gaia DR3 65163797868281088,5557.9150390625,nan,nan,56.358294965270254,23.430022924426066,12.154415541611424,2.5,0.024743584801119257,0.6818345113216865,12.178052489601528,0.06975837222944554,1.474917972251589,23.006533255719926,958842.1790088954,7.66512137887183,57.98578995423928,72.70429786116821,26.08374490562106,115.5419887458046,127.1475336018831,12239.82361498383,50.65857455635693,73.03227060025026,75.11382747436065,6620.752785332329,213.60313671674248
Gaia DR3 68272666995254144,4709.84423828125,nan,nan,55.651074586725485,24.33155881329528,12.166988055245229,2.5,0.024458713736549065,0.673984600944427,12.037847470604138,0.0689555741357066,1.458081414839301,22.77262018206514,969913.9896992373,7.5768734024848285,57.31820383658585,71.86725864890329,25.834576676789506,114.74964145973249,126.29285418246454,12324.339704968628,50.07534612848479,72.19145546206013,74.24904752559613,6560.537747890028,215.5636651626505
Gaia DR3 68302761829098880,4727.59912109375,nan,nan,56.031128969816905,24.519906069960577,12.1698660149491,2.5,0.024393966902388212,0.672200436427259,12.005981015064894,0.06877310935772868,1.454254260853081,22.719372342001858,972466.507709252,7.556815987735524,57.166471726787286,71.6770124435036,25.777820805886563,114.5688662051962,126.09785590307685,12343.785962236872,49.94278723081539,72.00035104647316,74.05249627525143,6546.816150606891,216.01546917458455
Gaia DR3 66661057827836800,6211.84375,nan,nan,57.91949108083921,24.66911910479484,12.171484950794875,2.5,0.044333292771151125,1.7201641686346032,14.251545965297778,0.13015343270670365,3.58605356053873,27.528971048224054,394364.8745058451,12.459919066240754,54.26849049144495,62.435011895487406,38.50214163749784,109.71512141598461,119.45179754866277,12889.869182308134,39.02095091556495,56.98238065330619,62.247006703917116,5444.451032013427,259.7531971648758
Gaia DR3 64906851447215360,5331.3759765625,nan,nan,56.94702901273559,23.05642547639656,12.181879820507485,2.5,0.02412553250654112,0.664803455085006,11.873865632879346,0.06801662306868812,1.4383854074650837,22.498282447526027,983195.154117569,7.47365979824357,56.5374044101801,70.88826924284307,25.542024241218265,113.81664022892153,125.28643847686261,12425.367323518434,49.39321028128237,71.20804978562138,73.23761294044336,6489.785789869699,217.9137506480764
Gaia DR3 69893484573366784,5810.80712890625,nan,nan,56.049270630885495,25.398004370159367,12.18763967543624,2.5,0.03386365922808187,1.1558707171073208,13.167092494816183,0.10171216167435873,2.5619973898295725,25.493681001149866,551996.4883598771,10.265068015627568,54.50797120201021,65.21610633357459,32.742388833535635,110.61288462200929,120.92613356508822,12785.251620602803,43.049323003077625,61.67528060289719,65.75537136459882,5805.01384067013,243.61932653201714
Gaia DR3 68301529175441408,4470.07763671875,nan,nan,55.8944210825084,24.593812049149633,12.188547808545485,2.5,0.00013114762413141059,0.02327651084618974,1.8182858963919095,0.0003736966799176049,0.04921337709087077,3.8585362406614205,28736364.90667567,2.704053647876198,68.89891928304885,164.89929094889573,10.10398319352522,131.85705857318803,184.32510851967444,10725.353482598186,158.2549325671449,245.40408844977532,332.1069510986006,15875.735637930067,89.08019096729461
Gaia DR3 65010239900405504,4868.24267578125,nan,nan,56.77834370556732,23.71495241087836,12.194373747784272,2.5,0.023849503213892936,0.6571971886779361,11.738012269611422,0.06723872627693336,1.422064501811782,22.27038152593466,994479.1959656653,7.388150845144069,55.89053869879011,70.07720988857388,25.29872442703869,113.0384539797738,124.44700386267024,12510.906798372731,48.82808398233463,70.39333170187122,72.3996738611832,6430.901637622278,219.90906439924618
Gaia DR3 64980278208557696,5633.93798828125,nan,nan,56.667776381106805,23.49753520641864,12.206830029689218,2.5,0.032007403755837854,0.9604789116249701,12.521821444570373,0.09093552571668392,2.085493636800434,24.227886313088277,678119.3370327337,9.004385915512056,53.92672957054552,65.46811214938029,29.486390000291294,110.11306217890768,120.74364473044923,12843.286113279937,42.80377908931702,62.99728383229885,66.36065448810788,5901.245419921038,239.64662740496874
Gaia DR3 66848765078258432,4960.9921875,nan,nan,57.00305336956092,25.18744485617894,12.209167984984454,2.5,0.0235267339981183,0.6483029564041455,11.579154913924091,0.06632909954389235,1.402976034350587,22.003171266530128,1008009.7790321199,7.2881626972600175,55.13413949067066,69.12881419762155,25.013147624606304,112.12237231988935,123.45880058814508,12613.125579775378,48.16726508672025,69.4406577503257,71.41984691280044,6361.734409040953,222.30000050981243
Gaia DR3 66658996243552000,4827.0361328125,nan,nan,57.913750384057074,24.548696125636305,12.210146719843642,2.5,0.02350553542415933,0.6477188082529296,11.568721609758503,0.0662693574795413,1.401722208453603,21.985594405050204,1008911.43326699,7.281595757030438,55.084461318861926,69.06652623701548,24.99435077408986,112.06197251567161,123.39364480366368,12619.92387449115,48.123864360915135,69.37808880560104,71.35549463564033,6357.179829054433,222.45926659328833
Gaia DR3 69915646604877952,5326.22119140625,nan,nan,56.35059027599762,25.501098182569308,12.217369747869425,2.5,0.023349680214565217,0.6434240602798817,11.49201433639975,0.06583012325362131,1.3925033213796896,21.856263122117056,1015590.800151123,7.2333145920872575,54.719219680698416,68.60857547229715,24.855997569436227,111.61700821727257,122.9136400873724,12670.233550967438,47.80477548116385,68.9180722019834,70.88236669486177,6323.648643807863,223.63885820220224
Gaia DR3 68384778525410432,6068.482421875,nan,nan,55.457201772940536,24.986695715984716,12.22437046120618,2.5,0.042225595662123104,1.6383839800075133,13.57399777628113,0.12397016611254108,3.4189163842921584,26.3933470675772,413643.79920800246,11.867548552951744,51.688453382300544,59.46672134342896,37.0792666586653,106.54169535662447,116.0596751179252,13273.80381586131,37.165813606887994,54.27331955133766,59.28765431038437,5231.234028141434,270.340335524148
Gaia DR3 66517743360422528,4981.87890625,nan,nan,57.13756134472216,23.909834989727493,12.226273477369856,2.5,0.023158980937970235,0.6381691487902315,11.39815785526458,0.06529268771074073,1.3812220446223216,21.697769202824908,1023885.7451480908,7.1742393564772,54.27232209952976,68.04824207198713,24.68633853606137,111.07040285049439,122.3239822398043,12732.586954570503,47.41434888781133,68.35521110956292,70.30346300419717,6282.512232181731,225.10319281654316
Gaia DR3 65064768804981888,6069.80859375,nan,nan,56.06483808780124,23.171275858547453,12.230655594894412,2.5,0.04198186533902126,1.6289270652961763,13.495647315809968,0.12325511528640624,3.3995679923803523,26.26113124851299,415998.0225554699,11.799047886522253,51.39010250658271,59.12347353414247,36.91297993876729,106.16933385532765,115.66162780303878,13320.358252413853,36.951288847279336,53.960048571908416,58.94544009375979,5206.361786542947,271.63182666799287
Gaia DR3 64886514779652736,7168.31787109375,nan,nan,56.85051767265799,22.88649986765788,12.236144008416536,2.5,0.10954881541657176,4.505083807792049,14.0897264020932,0.26953765080187075,9.436644804769108,27.551806774892203,149864.02388043443,12.550096101309551,46.8821548580695,49.396385533845965,39.49721561286975,100.78411098444529,108.48281708549699,14032.108321036445,22.606457288004478,37.09569180919031,45.37900497100797,3797.2854434428777,372.42750997693577
Gaia DR3 66717575300452224,4909.55029296875,nan,nan,56.89811475608098,24.21536470594741,12.240388833099184,2.5,0.02285984613774445,0.629926186746913,11.25093265213026,0.06444964845587604,1.363523004542166,21.44859902445272,1037176.166197467,7.081572729114803,53.57130937912916,67.16929159690186,24.41937176308073,110.20812619458303,121.39377095797046,12832.207671112794,46.80191771821971,67.472295644741,69.39538279042311,6217.7417081841395,227.44810394932105
Gaia DR3 68298883475605760,5672.7880859375,nan,nan,55.76784477147831,24.485676438216032,12.248378289516214,2.5,0.03080570444000056,0.9244182907829765,12.051696957818384,0.08752315723782948,2.008106756825175,23.427045898490388,704252.1806006831,8.666321495268908,51.90208194449595,63.010150042262495,28.582864023073512,107.60673770194592,118.04944285364653,13142.425767894283,41.196736155148976,60.632087534018225,63.869182399175045,5721.578242794249,247.17193444905777
Gaia DR3 69866855776219776,4813.95751953125,nan,nan,56.4377186960607,25.381376713020146,12.249790926385876,2.5,0.022662742573735035,0.6244947986385885,11.153924172248008,0.06389415506207816,1.351858889618001,21.2840465648626,1046125.1342384662,7.020513559455924,53.10940355773157,66.59014042125692,24.24290200802715,109.63666841720169,120.77727735246785,12899.092819854503,46.39837935977447,66.89053188905598,68.79703767508983,6174.899933360724,229.02615064782134
Gaia DR3 66854571875638912,5654.4130859375,nan,nan,57.74197010052955,24.8471965913214,12.25180021984754,2.5,0.030708766501134157,0.9215093748731505,12.013773245825082,0.08724788444701029,2.001861113208574,23.362140570574866,706449.3900410504,8.639050723229229,51.73875891916556,62.81187267176261,28.509477742543872,107.40230617324353,117.82967660090047,13167.441303280035,41.06710020740816,60.44129333854177,63.668201866140414,5706.982920289228,247.8040642710428
Gaia DR3 66812786136242560,6621.6357421875,nan,nan,56.50881780614457,24.838985232940267,12.25375346266236,2.5,0.09080644236041234,3.019248132424214,14.0269170640122,0.2512362875278743,6.423782615967859,27.39601485205009,220152.77398362246,12.936444292643392,48.374041851876456,51.8192454904211,40.09091755100206,101.69734428382615,109.86001972741607,13906.101209744278,28.304442709006985,43.47181835038297,50.26420486190479,4344.742902708327,325.4999418933477
Gaia DR3 69866443459363200,5783.4599609375,nan,nan,56.4117877647981,25.362418969242324,12.2624277287078,2.5,0.031609575523107065,1.078931915811784,12.290644724226494,0.09494561461479044,2.3938231664474388,24.003554452229377,590776.1200556278,9.58178915351049,50.879729822360375,60.87509399352271,30.98773234972887,106.11796748467714,116.10499833310043,13326.805967870614,40.183809360920336,57.56995801887313,61.37846365627303,5489.176164639795,257.6367600448285
Gaia DR3 64893451149256448,6506.81298828125,nan,nan,57.01443373284896,22.94192608592016,12.26479421125342,2.5,0.0898877193724255,2.9887012615900397,13.885001459542806,0.24869814005610452,6.361127766725362,27.156502879193223,222321.20061646187,12.805561412029142,47.88462344591399,51.29497066129359,39.7805997244476,101.06692170633298,109.19083098069189,13992.842945017479,28.018075998639553,43.03199758645999,49.755662964665525,4307.437257879651,328.3190160892201
Gaia DR3 69851423957644288,6058.599609375,nan,nan,56.77160724093865,25.209709077348563,12.269799384971344,2.5,0.0404952621934803,1.5712457764927625,13.01775831328995,0.11889362076959308,3.281460582094505,25.450612040059426,430970.76042596396,11.381236491986884,49.57034801451754,57.029875714669934,35.89065993123509,103.87284274878424,113.20659203334237,13614.853747609095,35.6428214462108,52.049290741289056,56.85814654567556,5053.663475070652,279.83928279936055
Gaia DR3 66812236380428800,5630.876953125,nan,nan,56.47598119474481,24.80186170262589,12.270399083238756,2.5,0.030187199634782877,0.9058581842938039,11.80972773117869,0.0857667858371223,1.9682491097874126,23.0121364689238,718513.5028593215,8.492322504308484,50.8600123776079,61.745057057470305,28.1133241349425,106.29643414779906,116.64082189653472,13304.430893765568,40.36960430621263,59.41474035199843,62.586842100930795,5628.188238662785,251.27332320873148
Gaia DR3 66816256468145536,6760.73193359375,nan,nan,56.92157478696791,24.685387000419663,12.285107767434347,2.5,0.10471820328838513,4.3064297885982885,13.468432570827483,0.25767019308068584,9.041445858637616,26.49821515643689,156414.53640095037,11.996693070830748,44.81486179796896,47.21822616132314,38.15138503994681,98.03045737333235,105.56797219129038,14426.267103776767,21.60961376819543,35.45993793932381,43.3779940888325,3651.8669434256644,387.2576915539207
Gaia DR3 66514410465753344,4669.7705078125,nan,nan,57.53013426102398,24.019237139785933,12.292363428146135,2.5,0.00011918845205983049,0.02115395772882135,1.6524788979480085,0.0003396198598507498,0.044726854354648446,3.5137814736592574,31618891.665385284,2.457474702356513,62.61612127805974,149.86235064593313,9.246619916710562,124.73144344706594,174.91370966987466,11338.06779822335,143.82388219714053,223.02602601610585,301.82257346949217,14922.328025599125,94.77164420638817
Gaia DR3 66480944080770176,4862.64697265625,nan,nan,57.82037107284832,23.826399611095383,12.293121599959116,2.5,0.021776104713391288,0.6000625954196174,10.717547532027075,0.06139531490177903,1.2993701134334636,20.54015165103677,1088383.9390735012,6.7458489595904005,51.03159643525498,63.98492441833948,23.443480215222518,107.03270090756311,117.96794335154773,13212.91110456472,44.583128638679234,64.27356362590754,66.1054809015101,5980.546714117544,236.46894338852573
Gaia DR3 66588524420451712,5556.8564453125,nan,nan,58.19328818427769,24.2791809598995,12.296231779055669,2.5,0.021713814561900666,0.5983461272787587,10.686890182231759,0.06121975779799112,1.2956813381488144,20.487661392626347,1091482.5433803285,6.726552581328254,50.885621481763636,63.8018967057347,23.38696864840206,106.84765548458931,117.76829369694852,13235.794046759107,44.45559941004169,64.08971026609899,65.91638737565178,5966.79040140442,237.01411768045816
Gaia DR3 66558665808717440,6374.984375,nan,nan,57.50120671510033,24.359488359912948,12.298395748050313,2.5,0.03944261223407651,1.5304021885457073,12.679369523644842,0.11580515178757564,3.1977316652802017,24.872390976802883,442255.23289777804,11.085388101772393,48.281796663107485,55.54741843191364,35.15819413356689,102.21950882433029,111.4389620896398,13835.065132268412,34.71630776248336,50.696300766214016,55.38015325927288,4944.4895281044755,286.0181125543306
Gaia DR3 68298299360049152,5268.3740234375,nan,nan,55.84340580612132,24.486164853951273,12.311916996541918,2.5,0.021402378368400674,0.5897641878989259,10.533610601197362,0.06034200790058056,1.277235937395518,20.22476849973436,1107245.3577033668,6.630075201670505,50.15578084445947,62.88680093610524,23.103728250524757,105.91820566274667,116.76546679951836,13351.940334753042,43.81798308424343,63.17048645349385,64.97096395799196,5897.807613781068,239.78631637094838
Gaia DR3 66945281584528384,5377.30419921875,nan,nan,57.12729782764106,25.33244125218978,12.327466187244518,2.5,0.021098052141979892,0.5813781708548394,10.383830333337912,0.05948428795692946,1.259207793828495,19.967143014924204,1123097.8471577917,6.535800363039048,49.44260218483359,61.99259644671933,22.825825876938975,105.00299791812013,115.77796758551374,13468.316052041477,43.19492329098766,62.272248162746656,64.04712418897594,5830.067615687937,242.57241177917638
Gaia DR3 65105317592858880,5370.28857421875,nan,nan,55.31105516747525,23.33996580238171,12.333579603289602,2.5,0.020979589917294005,0.5781138244099733,10.325526768924949,0.059150408999627584,1.252189119131585,19.86666223946923,1129392.9493285143,6.499102878081758,49.16498979627472,61.6445178260148,22.71734552540044,104.64484669854323,115.39151528701616,13514.411908377162,42.95239063092255,61.922599341902554,63.68750972006188,5803.609498340368,243.67827690293626
Gaia DR3 64949938559508096,4846.22802734375,nan,nan,57.33324969712118,23.59475793465607,12.340079353551234,2.5,0.02085437097139319,0.574663289676516,10.263897748387723,0.05879748519040071,1.2447694944354204,19.760329659940457,1136124.8558027428,6.460312281368352,48.87154325028484,61.27658587056819,22.602491565696234,104.26509702032703,114.98175078700125,13563.633495659498,42.696024653325885,61.553007626926274,63.30738394707808,5775.587310026559,244.8605633435731
Gaia DR3 66727780142747904,5935.6201171875,nan,nan,56.81378280664242,24.193132051216683,12.341852105334349,2.5,0.03789510607588685,1.470357818329393,12.18190241108756,0.11126457430677589,3.074493176989207,24.015747861276264,459982.6641209228,10.650459850783117,46.38749064652808,53.368050301203,34.068077455966176,99.74584942235815,108.79402191171178,14178.169523473902,33.354235196568574,48.707263195183884,53.2073476727258,4782.3718570697765,295.71384338975327
Gaia DR3 65190048708380160,5570.06005859375,nan,nan,56.3383718087484,23.7272709540596,12.34266432743247,2.5,0.020804778923595186,0.5732967306290871,10.239490025496917,0.058657711892581156,1.2418308283493404,19.718183056975366,1138813.3794784984,6.4449495492155995,48.75532589171982,61.130869110299564,22.55695142185753,104.11436503777901,114.81910313574714,13583.27029953967,42.594492782702844,61.406633531033734,63.15683791454724,5764.473646286387,245.3326442535071
Gaia DR3 64808380733727616,5508.69921875,nan,nan,56.63819014959197,22.921156558722465,12.345873587527588,2.5,0.020743374167966445,0.5716046604669232,10.209268441067321,0.058484644609962395,1.2381920390426813,19.66597017126978,1142160.1155395138,6.425927450804339,48.61142583476774,60.95044296432243,22.50052189317859,103.92746427763478,114.61742584915133,13607.698140263721,42.468776261991074,61.22539347365055,62.97043217514145,5750.700367617647,245.92023092292737
Gaia DR3 66574780525131392,5749.65625,nan,nan,58.237456259402514,24.155168445576077,12.34957209532434,2.5,0.028064261732504044,0.842153014659223,10.97919959609376,0.07973799234419772,1.8313016799818365,21.57361287987567,772244.998097267,7.895093429041807,47.28324310808003,57.40278869566317,26.477602683103978,101.68688760300543,111.68476485319927,13907.531203967119,37.5305810076451,55.236353294791016,58.18537456212303,5302.7301608159605,266.6953662517654
Gaia DR3 65064287768910848,7205.1240234375,nan,nan,55.912726883503,23.26448944348927,12.359009730227909,2.5,0.09782759953018588,4.023060705154244,12.582190932074207,0.24073905512323893,8.474613547903079,24.974441062815576,166876.46632842885,11.207293942847446,41.865981417756046,44.11120105560493,36.18914961419931,93.98368671777055,101.28348245158749,15047.436547365129,20.187671057487385,33.126624590188854,40.52366160693814,3441.5778831499765,410.92011001613787
Gaia DR3 65016257151539328,5708.423828125,nan,nan,57.030827186165006,23.86521676922432,12.360308616473333,2.5,0.02778811026768713,0.833866255120889,10.871164612673297,0.07895373638040323,1.813471476264617,21.384821848208567,779837.7757151648,7.817405954627642,46.81797746275334,56.83794703569094,26.262012752994753,101.0738487487445,111.02555598759092,13991.883952976135,37.161281254832176,54.69282929195453,57.61283228150278,5259.820385703674,268.8710751829024
Gaia DR3 68164193300709632,5055.88671875,nan,nan,55.506018221564915,24.007350444481812,12.368399012926975,2.5,0.020317451468402626,0.5598679295909358,9.999642025433058,0.05728418582483076,1.2129479887173578,19.302977796399627,1165930.9183311046,6.293984192929039,47.613289776789074,59.698950463788705,22.10782770238814,102.6228939169211,113.20966255670115,13780.68292946386,41.59676693090488,59.96825542759319,61.67746333373882,5654.78528657439,250.09146956131576
Gaia DR3 66504544921636736,5720.02783203125,nan,nan,57.22689165615385,23.83366176257419,12.368636564034608,2.5,0.027575781836667555,0.8274946986557533,10.788098247118798,0.07835072964317545,1.7997595942446307,21.2393983254474,785779.1490016468,7.757673301885174,46.460242172285035,56.403649345052536,26.09579803598655,100.60029377548014,110.51632036821545,14057.74783848384,36.87733259954378,54.27492240589019,57.17261370718865,5226.735690235849,270.5730012357447
Gaia DR3 65120843898560768,5521.12109375,nan,nan,55.229334671221096,23.45443248421809,12.374901871143956,2.5,0.020196126755116596,0.5565247043768236,9.93992962973297,0.05694223026269417,1.205755819399773,19.199313042460624,1172885.5375353633,6.256399960043261,47.328969238863465,59.342460967074004,21.9955556664735,102.24863380098627,112.80578038800348,13831.124287936002,41.348373778379504,59.61015778885482,61.30915923975277,5627.341427589226,251.31113520846904
