pl_name,pl_trandur,st_teff,st_rad,st_mass,ra,dec,sy_vmag,designation,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,logg_gspphot,parallax,pmra,pmdec,ruwe,cluster,nn_source_id,nn_sep_arcsec,nn_dG,vis_waltzer_2026,cluster_center_ra,cluster_center_dec
Gaia DR3 66556535504958848,2.5,5301.88232421875,,,57.40235505704586,24.295859565672455,11.641839576604738,Gaia DR3 66556535504958848,66556535504958848,11.475932,11.925756,10.860993,1.0647631,5301.8823,4.6031,7.462035109288245,18.182616410101808,-45.94347227111504,1.1675231,M45,66556982181558016,126.33166551663528,0.9584503,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 65270416136306560,2.5,4929.07275390625,,,56.3021286664793,24.12499660038437,11.647877528378558,Gaia DR3 65270416136306560,65270416136306560,11.393362,12.062888,10.600959,1.4619293,4929.0728,2.552,0.8614911523660951,6.24466377926304,-4.951892614818079,1.0103322,M45,65271270832779136,220.15932154420733,-0.8254156,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 64999420879827200,2.5,5689.17431640625,,,57.1051051450903,23.63629357101616,11.657137216503454,Gaia DR3 64999420879827200,64999420879827200,11.526675,11.893828,10.994666,0.8991623,5689.1743,4.4778,5.194905863393304,7.512190501123591,-1.4556820103814971,0.83486986,M45,64999588381514496,114.06134566252179,-1.5346451,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 65210630191630976,2.5,5202.0625,,,56.75118949501895,23.98353470735327,11.667172288000215,Gaia DR3 65210630191630976,65210630191630976,11.436664,12.042624,10.688966,1.3536587,5202.0625,2.9638,0.9234530067033601,-2.3548061257423547,-2.9988515619150005,0.9665394,M45,65212107660378880,68.12870942779882,-3.104556,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66714723442169088,2.5,5504.66943359375,,,56.91984088390259,24.138024677491632,11.68869518953346,Gaia DR3 66714723442169088,66714723442169088,11.513255,11.983556,10.875618,1.1079378,5504.6694,4.0444,2.8428956789746933,-3.2796908007091337,-17.59495492632162,1.2682273,M45,66714968257327872,40.810679624792776,-0.19404984,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 65211038211447552,2.5,7289.11328125,,,56.64547161564865,23.962745868399494,11.696852518990442,Gaia DR3 65211038211447552,65211038211447552,11.592597,11.891012,11.122999,0.768013,7289.1133,3.9328,1.5352732133666955,7.1396536862091695,-0.3838299177673237,0.83103365,M45,65211454825357952,102.03470195966237,0.6964922,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66505751811717888,2.5,4632.30615234375,,,57.371125505967946,23.884907457472103,11.704954037115629,Gaia DR3 66505751811717888,66505751811717888,11.395359,12.229662,10.503789,1.725873,4632.306,2.0129,0.37162094283738606,1.0171240650564919,-1.9566815597654368,1.3962367,M45,66502281478384000,178.77126625129696,-0.2808361,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 64804841680675200,2.5,5346.7080078125,,,56.72201785398287,22.880748393557024,11.718034213010617,Gaia DR3 64804841680675200,64804841680675200,11.554062,12.001611,10.945664,1.0559464,5346.708,4.5795,6.817244229838197,18.982563936845033,-41.60050050840914,1.0778025,M45,64899017426872960,148.32257832603844,-1.2109842,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66882605122917760,2.5,6154.951171875,,,57.52202904923643,25.121958253689947,11.719096357114482,Gaia DR3 66882605122917760,66882605122917760,11.576918,11.968557,11.013528,0.9550295,6154.951,4.1341,3.131032487400608,9.966495536775037,-28.32505373081203,1.2863855,M45,66877524180671232,640.1954779174066,-0.551713,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66946140577985408,2.5,6015.16162109375,,,57.11741905493532,25.373694243999736,11.719253583647028,Gaia DR3 66946140577985408,66946140577985408,11.601708,11.935588,11.099812,0.8357763,6015.1616,4.2982,3.782266360194691,23.619840847692338,-36.8615024693074,1.1968577,M45,66946621614320640,76.14581122492281,-1.0790129,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66769565879071744,2.5,5849.3935546875,,,57.164179551239215,24.682573065662584,11.726379891623038,Gaia DR3 66769565879071744,66769565879071744,11.598204,11.957024,11.068928,0.88809586,5849.3936,4.5171,4.766257308902221,-20.360310148079137,-9.196890788811634,1.263484,M45,66765889389494528,214.10978391392274,-1.0321846,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66841343374802688,2.5,4591.5458984375,,,56.75064298265988,25.091506628707656,11.73378504648932,Gaia DR3 66841343374802688,66841343374802688,11.389128,12.348764,10.428889,1.9198751,4591.546,2.0923,0.4569170911071618,2.1400978945011246,-0.9929955111905591,0.9443229,M45,66847287606832768,183.01429495964945,0.010055542,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 69881870981832576,2.5,4769.6376953125,,,55.77937301984536,25.11389589266254,11.752460157762366,Gaia DR3 69881870981832576,69881870981832576,11.552255,12.090182,10.871444,1.2187386,4769.6377,4.5762,9.054600311219485,30.28754146437008,-7.508657696203412,1.142028,M45,69877988331531904,505.8835812671238,-4.0392556,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 65164553782547328,2.5,6032.1787109375,,,56.352151309521545,23.48674112969349,11.758517907025874,Gaia DR3 65164553782547328,65164553782547328,11.549062,12.0995,10.839618,1.259882,6032.1787,3.8985,3.234107739905731,9.280988061456979,12.01797994826691,0.95721185,M45,65164171528305792,63.349212093365566,0.6414995,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66808869124393600,2.5,5013.2490234375,,,56.65748307121974,24.747477728499646,11.761611638884517,Gaia DR3 66808869124393600,66808869124393600,11.587448,12.0581045,10.955926,1.1021786,5013.249,4.5557,7.632741644567266,20.422639395318274,-47.62659983841286,0.80998343,M45,66809491897360896,291.90216824617266,-1.1790037,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66746544856822016,2.5,6352.2939453125,,,57.32500174466155,24.414793702517464,11.767358950295192,Gaia DR3 66746544856822016,66746544856822016,11.656339,11.972838,11.169965,0.8028736,6352.294,4.1823,2.5553783868416624,0.1824171333336384,-8.83800700702373,1.1345516,M45,66746441777612416,69.76733300958138,-4.1304927,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66504033824830336,2.5,4650.77978515625,,,57.16449681150442,23.77840064335088,11.774948943730545,Gaia DR3 66504033824830336,66504033824830336,11.5060625,12.219356,10.69126,1.5280952,4650.78,2.7048,1.116951140937817,4.507498725683332,-10.13636584922406,1.0461915,M45,66504544921636736,286.02708967302976,0.7081232,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 64790170072406528,2.5,5374.07275390625,,,56.743556425662206,22.718125080250477,11.77614189969458,Gaia DR3 64790170072406528,64790170072406528,11.632899,12.025814,11.065776,0.9600382,5374.0728,4.4031,5.044583907626442,30.750460321604578,-13.640709457992958,1.0837016,M45,64881463898120320,506.6664955619379,0.16238403,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 64137747361879552,2.5,5673.984375,,,57.257245253926875,22.850248626082795,11.783448670450541,Gaia DR3 64137747361879552,64137747361879552,11.664197,11.999953,11.155677,0.8442764,5673.9844,4.3284,3.815170247105338,-24.008136932304247,-9.038074413379809,1.2033277,M45,64137713002140672,31.992029441314084,0.55089664,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 64893214928695296,2.5,5726.89599609375,,,57.05275581351375,22.931395759068643,11.784095536060395,Gaia DR3 64893214928695296,64893214928695296,11.669403,11.995958,11.174486,0.82147217,5726.896,4.3722,3.9060226235562334,-6.683158009000045,-0.5901997066523735,1.1165913,M45,64893451149256448,132.58691180911086,0.47724533,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 68369870694949760,2.5,4620.98291015625,,,55.54979347308015,24.811552045296732,11.795072641118264,Gaia DR3 68369870694949760,68369870694949760,11.525576,12.239294,10.708357,1.5309372,4620.983,2.4408,0.904268502635569,2.2021140348047026,-4.361974313334878,1.228457,M45,68367706031447680,460.79060035287523,-0.116794586,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 69847167646166016,2.5,5724.84375,,,56.53200170557112,25.142485012500693,11.796434753582949,Gaia DR3 69847167646166016,69847167646166016,11.658893,12.0416,11.108518,0.9330826,5724.8438,4.3853,4.67303349785614,2.997190230331961,-11.508540981177758,1.0632569,M45,69860774102550016,238.38368159122072,0.7386799,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 68391895287212800,2.5,5289.73876953125,,,55.61837180668548,25.058642131244497,11.804634886455316,Gaia DR3 68391895287212800,68391895287212800,11.573269,12.180862,10.82337,1.3574924,5289.739,2.8893,0.7372244992359822,8.12634269928232,2.5131316437347975,1.0437561,M45,68390417818463872,43.862823217819376,0.80328655,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 65277872199508352,2.5,5742.4169921875,,,56.43013429152443,24.269935214243652,11.814656742520233,Gaia DR3 65277872199508352,65277872199508352,11.673903,12.061266,11.112963,0.9483032,5742.417,4.2181,3.7521413590358605,2.6387410852287108,-26.928805893175372,0.92552555,M45,65277975278721152,70.92022517342623,-2.3538857,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 68384228769598592,2.5,5597.7744140625,,,55.42013368886136,24.93862770775503,11.823996652148127,Gaia DR3 68384228769598592,68384228769598592,11.674025,12.087734,11.0962305,0.9915037,5597.7744,4.5406,5.239746843411686,-1.8020604353523835,-3.6485435028163176,0.8568853,M45,68381892307391232,142.46609090963005,0.62480545,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 64999661397997312,2.5,4879.3115234375,,,57.062189375848284,23.65156896550576,11.838581706875388,Gaia DR3 64999661397997312,64999661397997312,11.607226,12.2181015,10.860657,1.3574448,4879.3115,2.6468,0.7531289005470134,5.201430457445868,-5.548160934784502,0.90864974,M45,64999588381514496,60.53909693890885,-1.6151962,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66730052182455936,2.5,6228.8359375,,,56.92959370829831,24.28208499847743,11.841545210318346,Gaia DR3 66730052182455936,66730052182455936,11.689749,12.101926,11.101952,0.99997425,6228.836,3.9828,2.281863976866554,1.2270986850393972,0.7171741107381076,0.9321889,M45,66729880383767168,187.5858539321608,-4.8738127,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 65680499614617088,2.5,5158.22265625,,,58.0005098055532,23.33892374715323,11.855771563498669,Gaia DR3 65680499614617088,65680499614617088,11.670413,12.16563,11.013137,1.1524935,5158.2227,3.4163,1.5904458120950948,-2.791916957368874,-4.935858239503906,1.1734738,M45,65683729430516096,446.2405025281177,0.6251688,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 65047833750672000,2.5,5233.18359375,,,55.624564141349175,23.065916245300496,11.859777314068692,Gaia DR3 65047833750672000,65047833750672000,11.6211605,12.247798,10.857803,1.3899946,5233.1836,3.3638,1.752280717506336,14.777356689232388,-3.9578953514328012,1.1928732,M45,65052575394562816,578.3863179919346,0.68658924,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 65194584193758336,2.5,4979.38818359375,,,56.26375187558317,23.839209317701982,11.860287327058357,Gaia DR3 65194584193758336,65194584193758336,11.684071,12.160024,11.048585,1.1114388,4979.388,4.5569,7.434634406907008,20.34332411764256,-45.77202907717511,1.0351657,M45,65195408827472640,226.44636460270635,0.4597826,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 68317609532996480,2.5,5032.2138671875,,,55.76236248275604,24.6695581256056,11.863757885519025,Gaia DR3 68317609532996480,68317609532996480,11.684883,12.169249,11.045845,1.1234035,5032.214,4.5606,7.42177512010508,19.448560594792347,-46.251957092365615,0.9533442,M45,68319529381414656,396.1073727054617,0.089642525,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 65277421225945728,2.5,4846.56298828125,,,56.371598979936344,24.245393987779146,11.873303755992119,Gaia DR3 65277421225945728,65277421225945728,11.511675,12.542437,10.512542,2.0298948,4846.563,2.2114,0.3851023633828028,2.8985238515819245,-0.21207048733851686,1.323603,M45,65277872199508352,211.4617643241184,0.16222858,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66750358787790080,2.5,6464.29443359375,,,57.16836648275658,24.455551593101436,11.876041050064245,Gaia DR3 66750358787790080,66750358787790080,11.764711,12.079422,11.274973,0.8044491,6464.2944,3.8617,1.5082426560854714,11.464202248427728,-3.8118491585843755,1.2608839,M45,66752794031389824,375.98632794120573,0.6761732,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66524168631480064,2.5,5079.94970703125,,,57.079831936641476,24.06155180762823,11.887020202706369,Gaia DR3 66524168631480064,66524168631480064,11.6414175,12.287447,10.865975,1.4214716,5079.9497,2.646,0.6509305598252746,5.056569566179833,-4.846897362463982,0.9815605,M45,66523893753437824,107.62799332711397,-1.7379332,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 68319529381414656,2.5,6483.8134765625,,,55.88201857417565,24.652775585853906,11.899914381312211,Gaia DR3 68319529381414656,68319529381414656,11.774526,12.124627,11.25011,0.87451744,6483.8135,4.0197,2.1610285839570818,13.14917909055167,-11.734756463781395,1.0797039,M45,68301529175441408,216.11450046009688,0.0776844,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 64888572066407936,2.5,6086.712890625,,,56.92083446516574,22.945057188392745,11.900027604810255,Gaia DR3 64888572066407936,64888572066407936,11.775968,12.123759,11.255748,0.8680115,6086.713,4.0559,2.1708965408820733,8.05047401219427,7.12263058903002,0.94710034,M45,64888129687348736,54.96534051445837,0.11032963,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 68380827154656768,2.5,5637.83642578125,,,55.37009035712104,24.801659570040076,11.904034705230014,Gaia DR3 68380827154656768,68380827154656768,11.772692,12.141309,11.237897,0.90341187,5637.8364,4.3459,3.9752199979445115,-1.2359905692640245,-17.655346332907257,0.9446549,M45,68381892307391232,377.41926376698416,0.5261383,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 64881463898120320,2.5,5764.3115234375,,,56.88882544820548,22.761229771931173,11.932184668721147,Gaia DR3 64881463898120320,64881463898120320,11.795283,12.174897,11.2448635,0.9300337,5764.3115,4.1356,2.504151580864383,6.5886492375635175,-15.314672236931543,1.2209791,M45,64885037310906752,220.74850764265187,-1.1325903,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 68295958600907008,2.5,5763.6533203125,,,55.996394664317656,24.454525109192307,11.951089705909132,Gaia DR3 68295958600907008,68295958600907008,11.8310375,12.169257,11.321008,0.84824944,5763.6533,4.2967,3.3065555378262568,-3.219592601405356,-34.707812764480074,0.86988354,M45,68296890611072384,188.24496851188346,-1.301383,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66937688082500096,2.5,5695.974609375,,,57.44236600401093,25.3978851221874,11.958010923596198,Gaia DR3 66937688082500096,66937688082500096,11.833527,12.184553,11.314462,0.87009144,5695.9746,4.403,3.9746154678739614,-0.7457967058333429,-1.247670818552714,1.3027754,M45,66950160667520384,208.23660025370725,-0.42584896,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 65258179772026496,2.5,8077.37841796875,,,55.729252935451825,24.12510685994274,11.967065744133908,Gaia DR3 65258179772026496,65258179772026496,11.869232,12.154133,11.420025,0.734108,8077.3784,4.0869,1.5603175416239192,-9.528393404720191,0.915734664732099,1.109107,M45,65264574980717952,312.55968171543424,0.59374046,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66592441430633472,2.5,5149.35302734375,,,58.05298113829297,24.329298369579742,11.972770259527913,Gaia DR3 66592441430633472,66592441430633472,11.801191,12.268606,11.178108,1.090498,5149.353,4.525,5.76906784754283,30.218370029524472,-19.614527735983422,1.2095419,M45,66639342473511936,99.00264558376578,0.681201,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 68154671356719872,2.5,5808.90283203125,,,55.251642892365226,23.757518807683496,11.975888578493423,Gaia DR3 68154671356719872,68154671356719872,11.854232,12.178776,11.322589,0.85618687,5808.903,4.3666,3.811928649027774,-33.49992771040077,-1.8381694248690006,0.8985238,M45,68159309921397376,384.03522000133387,0.063586235,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 66797878305841920,2.5,7052.07470703125,,,56.39994195042446,24.500194163831992,11.984576819983566,Gaia DR3 66797878305841920,66797878305841920,11.87175,12.188187,11.376136,0.8120508,7052.0747,3.9998,1.5734278518600142,-3.56535534677847,-6.2858529499988745,1.1336961,M45,65296357738731008,135.0781218680863,-3.3217897,0914-0130,56.65833333333333,24.178055555555556
Gaia DR3 64937191096658688,2.5,5738.23828125,,,57.055328186345065,23.252686575736174,12.00160956916929,Gaia DR3 64937191096658688,64937191096658688,11.8774,12.228073,11.35933,0.86874294,5738.2383,4.3754,3.9574926928613183,-12.506792430675246,-11.380169088068406,0.94465536,M45,64934893291213952,266.72024282116087,0.3649273,0914-0130,56.65833333333333,24.178055555555556
